id,Event,EventId,StartTime,TimeZone,EventStatus,OrganizationId,OrganizationName,Venue,VenueId,Location_City,Location_State,Location_Country,TriCode,FightId,FightOrder,FightStatus,CardSegment,CardSegmentStartTime,CardSegmentBroadcaster,FighterId,MMAId,Corner,FirstName,LastName,Nickname,DOB,Age,Stance,Weight_lbs,Height_in,Reach_in,UFC_Profile,FighterWeightClass,Record_Wins,Record_Losses,Record_Draws,Record_NoContests,Born_City,Born_State,Born_Country,FightingOutOf_City,FightingOutOf_State,FightingOutOf_Country,ImageURL,Rank,odds,Streak,style
851,UFC 325: Volkanovski vs. Lopes 2,1295,2026-01-31T22:00Z,GMT+11:00,Upcoming,1,Ultimate Fighting Championship,Qudos Bank Arena,205,Sydney,New South Wales,Australia,AUS,12552,6,Upcoming,Prelims1,2026-02-01T00:00Z,Paramount+,3702,172341,Red,Junior,Tafa,The Juggernaut,9/21/96,29,Orthodox,205,75,75,http://www.ufc.com/athlete/Junior-Tafa,Light Heavyweight,6,4,0,0,Brisbane,Queensland,Australia,Brisbane,Queensland,Australia,https://ufc.com/images/2026-01/TAFA_JUNIOR_01-31.png,,200,-1,Kickboxer
852,UFC 325: Volkanovski vs. Lopes 2,1295,2026-01-31T22:00Z,GMT+11:00,Upcoming,1,Ultimate Fighting Championship,Qudos Bank Arena,205,Sydney,New South Wales,Australia,AUS,12552,6,Upcoming,Prelims1,2026-02-01T00:00Z,Paramount+,4314,159920,Blue,Billy,Elekana,Son of Susie,5/28/95,30,Southpaw,205,75,77,http://www.ufc.com/athlete/Billy-Elekana,Light Heavyweight,9,2,0,0,Victorville,California,USA,Las Vegas,Nevada,USA,https://ufc.com/images/2026-01/ELEKANA_BILLY_01-31.png,,-250,2,Striker
853,UFC 325: Volkanovski vs. Lopes 2,1295,2026-01-31T22:00Z,GMT+11:00,Upcoming,1,Ultimate Fighting Championship,Qudos Bank Arena,205,Sydney,New South Wales,Australia,AUS,12553,7,Upcoming,Prelims1,2026-02-01T00:00Z,Paramount+,4035,174667,Red,Cam,Rowston,,1/19/95,31,Orthodox,185,75,78,http://www.ufc.com/athlete/Cam-Rowston,Middleweight,13,3,0,0,Sydney,New South Wales,Australia,Auckland,,New Zealand,https://www.ufc.com/images/2026-01/ROWSTON_CAM_01-31.png,,-350,5,Kickboxer
854,UFC 325: Volkanovski vs. Lopes 2,1295,2026-01-31T22:00Z,GMT+11:00,Upcoming,1,Ultimate Fighting Championship,Qudos Bank Arena,205,Sydney,New South Wales,Australia,AUS,12553,7,Upcoming,Prelims1,2026-02-01T00:00Z,Paramount+,3523,154472,Blue,Cody,Brundage,,5/16/94,31,Orthodox,185,72,72,http://www.ufc.com/athlete/Cody-Brundage,Middleweight,11,7,1,1,Chaplin,South Carolina,USA,Englewood,Colorado,USA,https://ufc.com/images/2026-01/BRUNDAGE_CODY_01-31.png,,275,-1,Wrestler
855,UFC 325: Volkanovski vs. Lopes 2,1295,2026-01-31T22:00Z,GMT+11:00,Upcoming,1,Ultimate Fighting Championship,Qudos Bank Arena,205,Sydney,New South Wales,Australia,AUS,12556,8,Upcoming,Prelims1,2026-02-01T00:00Z,Paramount+,3537,163806,Red,Jacob,Malkoun,Mamba,8/26/95,30,Orthodox,185,69,73,http://www.ufc.com/athlete/Jacob-Malkoun,Middleweight,8,3,0,0,Sydney,New South Wales,Australia,Sydney,New South Wales,Australia,https://ufc.com/images/2026-01/MALKOUN_JACOB_01-31.png,,-138,1,Boxer / BJJ
856,UFC 325: Volkanovski vs. Lopes 2,1295,2026-01-31T22:00Z,GMT+11:00,Upcoming,1,Ultimate Fighting Championship,Qudos Bank Arena,205,Sydney,New South Wales,Australia,AUS,12556,8,Upcoming,Prelims1,2026-02-01T00:00Z,Paramount+,4141,169969,Blue,Torrez,Finney,The Punisher,10/24/98,27,Orthodox,185,68,75.5,http://www.ufc.com/athlete/Torrez-Finney,Middleweight,11,0,0,0,Macon,Georgia,USA,Chattanooga,Tennessee,USA,https://ufc.com/images/2026-01/FINNEY_TORREZ_01-31.png,,110,16,Wrestler
857,UFC 325: Volkanovski vs. Lopes 2,1295,2026-01-31T22:00Z,GMT+11:00,Upcoming,1,Ultimate Fighting Championship,Qudos Bank Arena,205,Sydney,New South Wales,Australia,AUS,12561,9,Upcoming,Prelims1,2026-02-01T00:00Z,Paramount+,4299,181712,Red,Jonathan,Micallef,The Captain,3/5/99,26,Southpaw,170,72,77,http://www.ufc.com/athlete/Jonathan-Micallef,Welterweight,8,1,0,0,Werribee,Victoria,Australia,Werribee,Victoria,Australia,https://ufc.com/images/2026-01/MICALLEF_JONATHAN_01-31.png,,-138,3,MMA
858,UFC 325: Volkanovski vs. Lopes 2,1295,2026-01-31T22:00Z,GMT+11:00,Upcoming,1,Ultimate Fighting Championship,Qudos Bank Arena,205,Sydney,New South Wales,Australia,AUS,12561,9,Upcoming,Prelims1,2026-02-01T00:00Z,Paramount+,4069,174644,Blue,Oban,Elliott,The Welsh Gangster,12/19/97,28,Orthodox,170,72,72,http://www.ufc.com/athlete/Oban-Elliott,Welterweight,12,3,0,0,Stroud,England,United Kingdom,Merthyr Tydfil,Wales,United Kingdom,https://ufc.com/images/2026-01/ELLIOTT_OBAN_01-31.png,,110,-1,Striker
859,UFC 325: Volkanovski vs. Lopes 2,1295,2026-01-31T22:00Z,GMT+11:00,Upcoming,1,Ultimate Fighting Championship,Qudos Bank Arena,205,Sydney,New South Wales,Australia,AUS,12551,10,Upcoming,Prelims2,2026-01-31T22:00Z,Paramount+,4278,178619,Red,Kaan,Ofli,Genghis,6/19/93,32,Orthodox,145,67,66,http://www.ufc.com/athlete/Kaan-Ofli,Featherweight,13,4,1,0,Melbourne,Victoria,Australia,Melbourne,Victoria,Australia,https://ufc.com/images/2026-01/OFLI_KAAN_01-31.png,,170,1,BJJ
860,UFC 325: Volkanovski vs. Lopes 2,1295,2026-01-31T22:00Z,GMT+11:00,Upcoming,1,Ultimate Fighting Championship,Qudos Bank Arena,205,Sydney,New South Wales,Australia,AUS,12551,10,Upcoming,Prelims2,2026-01-31T22:00Z,Paramount+,3797,169144,Blue,,Yizha,,1/8/97,29,Orthodox,145,67,71,http://www.ufc.com/athlete/Yi-Zha,Featherweight,26,5,0,0,,Sichuan,China,,Sichuan,China,https://ufc.com/images/2026-01/YIZHA_01-31.png,,-200,1,Striker
861,UFC 325: Volkanovski vs. Lopes 2,1295,2026-01-31T22:00Z,GMT+11:00,Upcoming,1,Ultimate Fighting Championship,Qudos Bank Arena,205,Sydney,New South Wales,Australia,AUS,12554,11,Upcoming,Prelims2,2026-01-31T22:00Z,Paramount+,3995,174384,Red,Sangwook,Kim,Frogman,10/17/93,32,Orthodox,155,72,71.5,http://www.ufc.com/athlete/SangWook-Kim,Lightweight,13,3,0,0,Seoul,,South Korea,Seoul,,South Korea,https://ufc.com/images/2026-01/KIM_SANGWOOK_01-31.png,,125,4,Striker
862,UFC 325: Volkanovski vs. Lopes 2,1295,2026-01-31T22:00Z,GMT+11:00,Upcoming,1,Ultimate Fighting Championship,Qudos Bank Arena,205,Sydney,New South Wales,Australia,AUS,12554,11,Upcoming,Prelims2,2026-01-31T22:00Z,Paramount+,4350,185281,Blue,Dom,Mar Fan,Street Buddha,3/19/00,25,Orthodox,155,71,75,http://www.ufc.com/athlete/Dom-Mar-Fan,Lightweight,8,2,0,0,Brisbane,Queensland,Australia,Brisbane,Queensland,Australia,https://ufc.com/images/2026-01/MAR_FAN_DOM_01-31.png,,-150,4,Grappler
863,UFC 325: Volkanovski vs. Lopes 2,1295,2026-01-31T22:00Z,GMT+11:00,Upcoming,1,Ultimate Fighting Championship,Qudos Bank Arena,205,Sydney,New South Wales,Australia,AUS,12555,12,Upcoming,Prelims2,2026-01-31T22:00Z,Paramount+,4335,185328,Red,Keiichiro,Nakamura,,12/2/98,27,Southpaw,145,70,70.5,http://www.ufc.com/athlete/Keiichiro-Nakamura,Featherweight,7,1,0,0,,Hokkaido,Japan,,Hokkaido,Japan,https://ufc.com/images/2026-01/NAKAMURA_KEIICHIRO_01-31.png,,125,10,Striker
864,UFC 325: Volkanovski vs. Lopes 2,1295,2026-01-31T22:00Z,GMT+11:00,Upcoming,1,Ultimate Fighting Championship,Qudos Bank Arena,205,Sydney,New South Wales,Australia,AUS,12555,12,Upcoming,Prelims2,2026-01-31T22:00Z,Paramount+,4336,185354,Blue,Sebastian,Szalay,Seb,2/3/94,31,Orthodox,145,66,66,http://www.ufc.com/athlete/Sebastian-Szalay,Featherweight,10,1,0,0,Perth,Western Australia,Australia,Perth,Western Australia,Australia,https://ufc.com/images/2026-01/SZALAY_SEBASTIAN_01-31.png,,-150,8,Striker
865,UFC 325: Volkanovski vs. Lopes 2,1295,2026-01-31T22:00Z,GMT+11:00,Upcoming,1,Ultimate Fighting Championship,Qudos Bank Arena,205,Sydney,New South Wales,Australia,AUS,12557,13,Upcoming,Prelims2,2026-01-31T22:00Z,Paramount+,4345,185367,Red,,Sulangrangbo,,7/17/05,20,Southpaw,135,69,66.5,http://www.ufc.com/athlete/Sulang-Rangbo,Bantamweight,10,3,0,0,,Sichuan,China,,Sichuan,China,https://ufc.com/images/2026-01/SULANGRANGBO_01-31.png,,-250,9,Striker
866,UFC 325: Volkanovski vs. Lopes 2,1295,2026-01-31T22:00Z,GMT+11:00,Upcoming,1,Ultimate Fighting Championship,Qudos Bank Arena,205,Sydney,New South Wales,Australia,AUS,12557,13,Upcoming,Prelims2,2026-01-31T22:00Z,Paramount+,4365,185378,Blue,Lawrence,Lui,Lok Yin,8/4/96,29,Orthodox,135,67,72.5,http://www.ufc.com/athlete/Lawrence-Lui,Bantamweight,7,1,0,0,Hong Kong,,China,Auckland,,New Zealand,https://ufc.com/images/2026-01/LUI_LAWRENCE_01-31.png,,200,4,Striker
