id,Event,EventId,StartTime,TimeZone,EventStatus,OrganizationId,OrganizationName,Venue,VenueId,Location_City,Location_State,Location_Country,TriCode,FightId,FightOrder,FightStatus,CardSegment,CardSegmentStartTime,CardSegmentBroadcaster,FighterId,MMAId,Corner,FirstName,LastName,Nickname,DOB,Age,Stance,Weight_lbs,Height_in,Reach_in,UFC_Profile,FighterWeightClass,Record_Wins,Record_Losses,Record_Draws,Record_NoContests,Born_City,Born_State,Born_Country,FightingOutOf_City,FightingOutOf_State,FightingOutOf_Country,ImageURL,Rank,odds,Streak,style
668,UFC Fight Night: Garcia vs. Onama,1290,2025-11-01T20:00Z,GMT-07:00,Upcoming,1,Ultimate Fighting Championship,UFC Apex,316,Las Vegas,Nevada,USA,USA,12501,6,Upcoming,Main,2025-11-01T23:00Z,ESPN+,3529,138910,Blue,Cody,Durden,Custom Made,3/29/91,34,Southpaw,125,67,67,http://www.ufc.com/athlete/Cody-Durden,Flyweight,17,8,1,0,Covington,Georgia,USA,Covington,Georgia,USA,https://ufc.com/images/2025-10/DURDEN_CODY_11-01.png,,230,,
669,UFC Fight Night: Garcia vs. Onama,1290,2025-11-01T20:00Z,GMT-07:00,Upcoming,1,Ultimate Fighting Championship,UFC Apex,316,Las Vegas,Nevada,USA,USA,12478,7,Upcoming,Prelims1,2025-11-01T20:00Z,ESPN+,4314,159920,Red,Billy,Elekana,Son of Susie,5/28/95,30,Southpaw,205,75,77,http://www.ufc.com/athlete/Billy-Elekana,Light Heavyweight,8,2,0,0,Victorville,California,USA,Las Vegas,Nevada,USA,https://ufc.com/images/2025-10/ELEKANA_BILLY_11-01.png,,-265,,
670,UFC Fight Night: Garcia vs. Onama,1290,2025-11-01T20:00Z,GMT-07:00,Upcoming,1,Ultimate Fighting Championship,UFC Apex,316,Las Vegas,Nevada,USA,USA,12478,7,Upcoming,Prelims1,2025-11-01T20:00Z,ESPN+,4251,177827,Blue,Kevin,Christian,,1/21/95,30,Orthodox,205,79,80,http://www.ufc.com/athlete/Kevin-Christian,Light Heavyweight,9,2,0,0,Rio Preto da Eva,Amazonas,Brazil,Rio Preto da Eva,Amazonas,Brazil,https://ufc.com/images/2025-11/CHRISTIAN_KEVIN_11-01.png,,215,,
671,UFC Fight Night: Garcia vs. Onama,1290,2025-11-01T20:00Z,GMT-07:00,Upcoming,1,Ultimate Fighting Championship,UFC Apex,316,Las Vegas,Nevada,USA,USA,12473,8,Upcoming,Prelims1,2025-11-01T20:00Z,ESPN+,4070,161684,Red,Timmy,Cuamba,Twilight,2/8/99,26,Orthodox,135,69,71,http://www.ufc.com/athlete/Timmy-Cuamba,Bantamweight,9,3,0,0,Las Vegas,Nevada,USA,Las Vegas,Nevada,USA,https://rnixnohdeayspegtrfds.supabase.co/storage/v1/object/public/fighters/cuamba_timothy.png,,-112,,
672,UFC Fight Night: Garcia vs. Onama,1290,2025-11-01T20:00Z,GMT-07:00,Upcoming,1,Ultimate Fighting Championship,UFC Apex,316,Las Vegas,Nevada,USA,USA,12473,8,Upcoming,Prelims1,2025-11-01T20:00Z,ESPN+,3985,174037,Blue,ChangHo,Lee,,5/9/94,31,Orthodox,135,68,69,http://www.ufc.com/athlete/Chang-Ho-Lee,Bantamweight,11,1,0,0,Seoul,,South Korea,Goyang,Gyeonggi-do,South Korea,https://ufc.com/images/2025-10/LEE_CHANGHO_11-01.png,,-108,,
673,UFC Fight Night: Garcia vs. Onama,1290,2025-11-01T20:00Z,GMT-07:00,Upcoming,1,Ultimate Fighting Championship,UFC Apex,316,Las Vegas,Nevada,USA,USA,12500,9,Upcoming,Prelims1,2025-11-01T20:00Z,ESPN+,4474,170046,Red,Donte,Johnson,Lock Jaw,1/25/99,26,Southpaw,185,68,74,http://www.ufc.com/athlete/Donte-Johnson,Middleweight,6,0,0,0,Fond du Lac,Wisconsin,USA,Fond du Lac,Wisconsin,USA,https://ufc.com/images/2025-10/JOHNSON_DONTE_11-01.png,,-355,,
674,UFC Fight Night: Garcia vs. Onama,1290,2025-11-01T20:00Z,GMT-07:00,Upcoming,1,Ultimate Fighting Championship,UFC Apex,316,Las Vegas,Nevada,USA,USA,12500,9,Upcoming,Prelims1,2025-11-01T20:00Z,ESPN+,3867,159360,Blue,Sedriques,Dumas,The Reaper,8/6/95,30,Orthodox,185,74,79,http://www.ufc.com/athlete/Sedriques-Dumas,Middleweight,10,3,0,1,Pensacola,Florida,USA,Pensacola,Florida,USA,https://ufc.com/images/2025-10/DUMAS_SEDRIQUES_11-01.png,,280,,
675,UFC Fight Night: Garcia vs. Onama,1290,2025-11-01T20:00Z,GMT-07:00,Upcoming,1,Ultimate Fighting Championship,UFC Apex,316,Las Vegas,Nevada,USA,USA,12480,10,Upcoming,Prelims1,2025-11-01T20:00Z,ESPN+,2809,149722,Red,Ketlen,Vieira,Fenomeno,8/26/91,34,Orthodox,135,68,68,http://www.ufc.com/athlete/Ketlen-Vieira,Women's Bantamweight,15,4,0,0,Manaus,Amazonas,Brazil,Manaus,Amazonas,Brazil,https://ufc.com/images/2025-10/VIEIRA_KETLEN_11-01.png,3,145,,
676,UFC Fight Night: Garcia vs. Onama,1290,2025-11-01T20:00Z,GMT-07:00,Upcoming,1,Ultimate Fighting Championship,UFC Apex,316,Las Vegas,Nevada,USA,USA,12480,10,Upcoming,Prelims1,2025-11-01T20:00Z,ESPN+,3264,157286,Blue,Norma,Dumont,The Immortal,10/1/90,35,Orthodox,135,67,67,http://www.ufc.com/athlete/Norma-Dumont,Women's Bantamweight,12,2,0,0,Belo Horizonte,Minas Gerais,Brazil,Belo Horizonte,Minas Gerais,Brazil,https://ufc.com/images/2025-10/DUMONT_NORMA_11-01.png,4,-175,,
677,UFC Fight Night: Garcia vs. Onama,1290,2025-11-01T20:00Z,GMT-07:00,Upcoming,1,Ultimate Fighting Championship,UFC Apex,316,Las Vegas,Nevada,USA,USA,12479,11,Upcoming,Prelims1,2025-11-01T20:00Z,ESPN+,4213,180694,Red,Alice,Ardelean,,4/19/92,33,Orthodox,115,63,62,http://www.ufc.com/athlete/Alice-Ardelean,Women's Strawweight,10,7,0,0,Satu Mare,,Romania,Birmingham,England,United Kingdom,https://ufc.com/images/2025-10/ARDELEAN_ALICE_11-01.png,,-355,,
678,UFC Fight Night: Garcia vs. Onama,1290,2025-11-01T20:00Z,GMT-07:00,Upcoming,1,Ultimate Fighting Championship,UFC Apex,316,Las Vegas,Nevada,USA,USA,12479,11,Upcoming,Prelims1,2025-11-01T20:00Z,ESPN+,3642,158756,Blue,Montserrat Conejo,Ruiz,,2/3/93,32,Southpaw,115,60,61,http://www.ufc.com/athlete/Montserrat-Ruiz,Women's Strawweight,10,4,0,0,Leon,Guanajuato,Mexico,Leon,Guanajuato,Mexico,https://ufc.com/images/2025-10/RUIZ_MONTSERRAT_CONEJO_11-01.png,,280,,
679,UFC Fight Night: Garcia vs. Onama,1290,2025-11-01T20:00Z,GMT-07:00,Upcoming,1,Ultimate Fighting Championship,UFC Apex,316,Las Vegas,Nevada,USA,USA,12472,12,Upcoming,Prelims1,2025-11-01T20:00Z,ESPN+,3396,129126,Red,Phil,Rowe,The Fresh Prince,7/18/90,35,Orthodox,170,75,80.5,http://www.ufc.com/athlete/Philip-Rowe,Welterweight,11,5,0,0,Brooklyn,New York,USA,Orlando,Florida,USA,https://ufc.com/images/2025-10/ROWE_PHIL_11-01.png,,154,,
680,UFC Fight Night: Garcia vs. Onama,1290,2025-11-01T20:00Z,GMT-07:00,Upcoming,1,Ultimate Fighting Championship,UFC Apex,316,Las Vegas,Nevada,USA,USA,12472,12,Upcoming,Prelims1,2025-11-01T20:00Z,ESPN+,4239,180706,Blue,Seokhyeon,Ko,The Korean Tyson,9/24/93,32,Southpaw,170,70,71,http://www.ufc.com/athlete/Seokhyeon-Ko,Welterweight,12,2,0,0,Busan,,South Korea,Busan,,South Korea,https://ufc.com/images/2025-10/KO_SEOKHYEON_11-01.png,,-185,,
681,UFC Fight Night: Garcia vs. Onama,1290,2025-11-01T20:00Z,GMT-07:00,Upcoming,1,Ultimate Fighting Championship,UFC Apex,316,Las Vegas,Nevada,USA,USA,12481,13,Upcoming,Prelims1,2025-11-01T20:00Z,ESPN+,4079,165248,Red,Talita,Alencar,Problem Child,10/17/90,35,Orthodox,115,61,58.5,http://www.ufc.com/athlete/Talita-Alencar,Women's Strawweight,6,1,1,0,Carutapera,Maranhao,Brazil,Carutapera,Maranhao,Brazil,https://ufc.com/images/2025-10/ALENCAR_TALITA_11-01.png,,-225,,
682,UFC Fight Night: Garcia vs. Onama,1290,2025-11-01T20:00Z,GMT-07:00,Upcoming,1,Ultimate Fighting Championship,UFC Apex,316,Las Vegas,Nevada,USA,USA,12481,13,Upcoming,Prelims1,2025-11-01T20:00Z,ESPN+,3369,153684,Blue,Ariane,Carnelossi,Sorriso,11/17/92,32,Orthodox,115,62,61.5,http://www.ufc.com/athlete/Ariane-Carnelossi,Women's Strawweight,15,3,0,0,Alvares Machado,Sao Paulo,Brazil,Presidente Prudente,Sao Paulo,Brazil,https://ufc.com/images/2025-10/CARNELOSSI_ARIANE_11-01.png,,185,,
