id,Event,EventId,StartTime,TimeZone,EventStatus,OrganizationId,OrganizationName,Venue,VenueId,Location_City,Location_State,Location_Country,TriCode,FightId,FightOrder,FightStatus,CardSegment,CardSegmentStartTime,CardSegmentBroadcaster,FighterId,MMAId,Corner,FirstName,LastName,Nickname,DOB,Age,Stance,Weight_lbs,Height_in,Reach_in,UFC_Profile,FighterWeightClass,Record_Wins,Record_Losses,Record_Draws,Record_NoContests,Born_City,Born_State,Born_Country,FightingOutOf_City,FightingOutOf_State,FightingOutOf_Country,ImageURL,Rank,odds,Streak,style
511,UFC Fight Night: Lopes vs. Silva,1268,2025-09-13T19:00Z,GMT-05:00,Upcoming,1,Ultimate Fighting Championship,Frost Bank Center,14,San Antonio,Texas,USA,USA,12405,6,Upcoming,Main,2025-09-13T22:00Z,ESPN+,4483,170341,Red,Santiago,Luna,BorderBoy,8/6/04,21,Orthodox,135,69,74,http://www.ufc.com/athlete/Santiago-Luna,Bantamweight,6,0,0,0,San Diego,California,USA,Tijuana,Baja California,Mexico,https://ufc.com/images/2025-09/LUNA_SANTIAGO_09-13.png,,-125,9,Greco-Roman Wrestling
512,UFC Fight Night: Lopes vs. Silva,1268,2025-09-13T19:00Z,GMT-05:00,Upcoming,1,Ultimate Fighting Championship,Frost Bank Center,14,San Antonio,Texas,USA,USA,12405,6,Upcoming,Main,2025-09-13T22:00Z,ESPN+,4190,144874,Blue,Quang,Le,Bang,10/18/91,33,Orthodox,135,67,70,http://www.ufc.com/athlete/Quang-Le,Bantamweight,9,2,0,0,Bien Hoa,Dong Nai,Vietnam,Bien Hoa,Dong Nai,Vietnam,https://ufc.com/images/2025-09/LE_QUANG_09-13.png,,105,1,Freestyle
513,UFC Fight Night: Lopes vs. Silva,1268,2025-09-13T19:00Z,GMT-05:00,Upcoming,1,Ultimate Fighting Championship,Frost Bank Center,14,San Antonio,Texas,USA,USA,12280,7,Upcoming,Prelims1,2025-09-13T19:00Z,ESPN+,4105,176287,Red,Jose,Daniel Medina,Chicho,5/17/91,34,Orthodox,185,72,74.5,http://www.ufc.com/athlete/Jose-Daniel-Medina,Middleweight,11,5,0,0,Santa Cruz,,Bolivia,Santa Cruz,,Bolivia,https://ufc.com/images/2025-09/MEDINA_JOSE_09-13.png,,260,-3,Boxing
514,UFC Fight Night: Lopes vs. Silva,1268,2025-09-13T19:00Z,GMT-05:00,Upcoming,1,Ultimate Fighting Championship,Frost Bank Center,14,San Antonio,Texas,USA,USA,12280,7,Upcoming,Prelims1,2025-09-13T19:00Z,ESPN+,3406,161127,Blue,Dusko,Todorovic,Thunder,5/19/94,31,Orthodox,185,73,74,http://www.ufc.com/athlete/Dusko-Todorovic,Middleweight,12,6,0,0,Kotor,,Montenegro,Belgrade,Vojvodina,Serbia,https://ufc.com/images/2025-09/TODOROVIC_DUSKO_09-13.png,,-325,-3,MMA
515,UFC Fight Night: Lopes vs. Silva,1268,2025-09-13T19:00Z,GMT-05:00,Upcoming,1,Ultimate Fighting Championship,Frost Bank Center,14,San Antonio,Texas,USA,USA,12285,8,Upcoming,Prelims1,2025-09-13T19:00Z,ESPN+,2836,150442,Red,Claudio,Puelles,Prince of Peru,4/21/96,29,Southpaw,155,70,72,http://www.ufc.com/athlete/Claudio-Puelles,Lightweight,13,4,0,0,Lima,,Peru,Lima,,Peru,https://ufc.com/images/2025-09/PUELLES_CLAUDIO_09-13.png,,-115,-2,Grappling
516,UFC Fight Night: Lopes vs. Silva,1268,2025-09-13T19:00Z,GMT-05:00,Upcoming,1,Ultimate Fighting Championship,Frost Bank Center,14,San Antonio,Texas,USA,USA,12285,8,Upcoming,Prelims1,2025-09-13T19:00Z,ESPN+,2573,142418,Blue,Joaquim,Silva,Netto BJJ,2/5/89,36,Southpaw,155,68,69,http://www.ufc.com/athlete/Joaquim-Silva,Lightweight,13,6,0,0,Anapolis,Goias,Brazil,Curitiba,Parana,Brazil,https://ufc.com/images/2025-09/SILVA_JOAQUIM_09-13.png,,-105,-1,BJJ
517,UFC Fight Night: Lopes vs. Silva,1268,2025-09-13T19:00Z,GMT-05:00,Upcoming,1,Ultimate Fighting Championship,Frost Bank Center,14,San Antonio,Texas,USA,USA,12284,9,Upcoming,Prelims1,2025-09-13T19:00Z,ESPN+,2791,137368,Red,Tatiana,Suarez,,12/19/90,34,Southpaw,115,65,66,http://www.ufc.com/athlete/Tatiana-Suarez,Women's Strawweight,11,1,0,0,Bellflower,California,USA,Rancho Cucamonga,California,USA,https://ufc.com/images/2025-09/SUAREZ_TATIANA_09-13.png,2,-440,-1,Wrestling
518,UFC Fight Night: Lopes vs. Silva,1268,2025-09-13T19:00Z,GMT-05:00,Upcoming,1,Ultimate Fighting Championship,Frost Bank Center,14,San Antonio,Texas,USA,USA,12284,9,Upcoming,Prelims1,2025-09-13T19:00Z,ESPN+,2908,153219,Blue,Amanda,Lemos,,5/22/87,38,Southpaw,115,64,65,http://www.ufc.com/athlete/Amanda-Lemos,Women's Strawweight,15,4,1,0,Belem,Para,Brazil,,Para,Brazil,https://ufc.com/images/2025-09/LEMOS_AMANDA_09-13.png,4,340,1,Striker
519,UFC Fight Night: Lopes vs. Silva,1268,2025-09-13T19:00Z,GMT-05:00,Upcoming,1,Ultimate Fighting Championship,Frost Bank Center,14,San Antonio,Texas,USA,USA,12282,10,Upcoming,Prelims1,2025-09-13T19:00Z,ESPN+,3851,151596,Red,Jesus,Aguilar,,3/13/96,29,Orthodox,125,64,62.5,http://www.ufc.com/athlete/Jesus-Aguilar,Flyweight,11,3,0,0,Enseneda,Baja California,Mexico,Tijuana,Baja California,Mexico,https://ufc.com/images/2025-09/AGUILAR_JESUS_09-13.png,,180,-1,Grappling
520,UFC Fight Night: Lopes vs. Silva,1268,2025-09-13T19:00Z,GMT-05:00,Upcoming,1,Ultimate Fighting Championship,Frost Bank Center,14,San Antonio,Texas,USA,USA,12282,10,Upcoming,Prelims1,2025-09-13T19:00Z,ESPN+,4305,166421,Blue,Luis,Gurule,Grim,11/16/93,31,Orthodox,125,65,64,http://www.ufc.com/athlete/Luis-Gurule,Flyweight,10,1,0,0,Denver,Colorado,USA,Sheridan,Colorado,USA,https://ufc.com/images/2025-09/GURULE_LUIS_09-13.png,,-218,-1,Kickboxer
521,UFC Fight Night: Lopes vs. Silva,1268,2025-09-13T19:00Z,GMT-05:00,Upcoming,1,Ultimate Fighting Championship,Frost Bank Center,14,San Antonio,Texas,USA,USA,12286,11,Upcoming,Prelims1,2025-09-13T19:00Z,ESPN+,4012,128091,Red,Zachary,Reese,Savage,3/24/94,31,Switch,185,76,77,http://www.ufc.com/athlete/Zachary-Reese,Middleweight,9,2,0,0,Houston,Texas,USA,Shiner,Texas,USA,https://ufc.com/images/2025-09/REESE_ZACHARY_09-13.png,,-238,1,MMA
522,UFC Fight Night: Lopes vs. Silva,1268,2025-09-13T19:00Z,GMT-05:00,Upcoming,1,Ultimate Fighting Championship,Frost Bank Center,14,San Antonio,Texas,USA,USA,12286,11,Upcoming,Prelims1,2025-09-13T19:00Z,ESPN+,3867,159360,Blue,Sedriques,Dumas,The Reaper,8/6/95,30,Orthodox,185,74,79,http://www.ufc.com/athlete/Sedriques-Dumas,Middleweight,10,3,0,0,Pensacola,Florida,USA,Pensacola,Florida,USA,https://ufc.com/images/2023-06/DUMAS_SEDRIQUES_06-24.png,,195,-1,Kickboxer
523,UFC Fight Night: Lopes vs. Silva,1268,2025-09-13T19:00Z,GMT-05:00,Upcoming,1,Ultimate Fighting Championship,Frost Bank Center,14,San Antonio,Texas,USA,USA,12390,12,Upcoming,Prelims1,2025-09-13T19:00Z,ESPN+,3831,169875,Red,Alessandro,Costa,Nono,1/28/96,29,Orthodox,125,64,67,http://www.ufc.com/athlete/Alessandro-Costa,Flyweight,14,4,0,0,Manaus,Amazonas,Brazil,Puebla,Puebla,Mexico,https://ufc.com/images/2025-09/COSTA_ALESSANDRO_09-13.png,,-455,1,BJJ
524,UFC Fight Night: Lopes vs. Silva,1268,2025-09-13T19:00Z,GMT-05:00,Upcoming,1,Ultimate Fighting Championship,Frost Bank Center,14,San Antonio,Texas,USA,USA,12390,12,Upcoming,Prelims1,2025-09-13T19:00Z,ESPN+,4428,145331,Blue,Alden,Coria,Cobra,4/24/98,27,Orthodox,125,68,67,http://www.ufc.com/athlete/Alden-Coria,Flyweight,10,3,0,1,Morristown,Tennessee,USA,Houston,Texas,USA,https://ufc.com/images/2025-09/CORIA_ALDEN_09-13.png,,350,3,Freestyle
525,UFC Fight Night: Lopes vs. Silva,1268,2025-09-13T19:00Z,GMT-05:00,Upcoming,1,Ultimate Fighting Championship,Frost Bank Center,14,San Antonio,Texas,USA,USA,12287,13,Upcoming,Prelims1,2025-09-13T19:00Z,ESPN+,4082,166296,Red,Montse,Rendon,Monster,3/16/89,36,Orthodox,135,68,68,http://www.ufc.com/athlete/Montserrat-Rendon,Women's Bantamweight,6,1,0,0,Mexico City,Distrito Federal,Mexico,Cancun,Quintana Roo,Mexico,https://ufc.com/images/2025-09/RENDON_MONTSE_09-13.png,,140,-1,Jiu-Jistu
526,UFC Fight Night: Lopes vs. Silva,1268,2025-09-13T19:00Z,GMT-05:00,Upcoming,1,Ultimate Fighting Championship,Frost Bank Center,14,San Antonio,Texas,USA,USA,12287,13,Upcoming,Prelims1,2025-09-13T19:00Z,ESPN+,4313,187180,Blue,Alice,Pereira,Golden Girl,12/20/05,19,Orthodox,135,68,71,http://www.ufc.com/athlete/Alice-Pereira,Women's Bantamweight,6,0,0,0,Feira de Santana,Bahia,Brazil,Feira de Santana,Bahia,Brazil,https://ufc.com/images/2025-09/PEREIRA_ALICE_09-13.png,,-166,6,Striker
527,UFC Fight Night: Lopes vs. Silva,1268,2025-09-13T19:00Z,GMT-05:00,Upcoming,1,Ultimate Fighting Championship,Frost Bank Center,14,San Antonio,Texas,USA,USA,12391,14,Upcoming,Prelims1,2025-09-13T19:00Z,ESPN+,4457,163952,Red,Rodrigo,Sezinando,,12/11/97,27,Orthodox,170,69,71,http://www.ufc.com/athlete/Rodrigo-Sezinando,Welterweight,9,1,0,0,Rio de Janeiro,Rio de Janeiro,Brazil,Vancouver,British Columbia,Canada,https://ufc.com/images/2025-09/SEZINANDO_RODRIGO_09-13.png,,195,6,MMA
528,UFC Fight Night: Lopes vs. Silva,1268,2025-09-13T19:00Z,GMT-05:00,Upcoming,1,Ultimate Fighting Championship,Frost Bank Center,14,San Antonio,Texas,USA,USA,12391,14,Upcoming,Prelims1,2025-09-13T19:00Z,ESPN+,4458,183843,Blue,Daniil,Donchenko,,8/4/01,24,Orthodox,170,71,71,http://www.ufc.com/athlete/Daniil-Donchenko,Welterweight,12,2,0,0,Korosten,Zhytomyr,Ukraine,Korosten,Zhytomyr,Ukraine,https://ufc.com/images/2025-09/DONCHENKO_DANIIL_09-13.png,,-238,6,Kickboxer
