id,Event,EventId,StartTime,TimeZone,EventStatus,OrganizationId,OrganizationName,Venue,VenueId,Location_City,Location_State,Location_Country,TriCode,FightId,FightOrder,FightStatus,CardSegment,CardSegmentStartTime,CardSegmentBroadcaster,FighterId,MMAId,Corner,FirstName,LastName,Nickname,DOB,Age,Stance,Weight_lbs,Height_in,Reach_in,UFC_Profile,FighterWeightClass,Record_Wins,Record_Losses,Record_Draws,Record_NoContests,Born_City,Born_State,Born_Country,FightingOutOf_City,FightingOutOf_State,FightingOutOf_Country,ImageURL,Rank,odds,Streak,style
615,UFC Fight Night: De Ridder vs. Allen,1279,2025-10-18T20:00Z,GMT-07:00,Upcoming,1,Ultimate Fighting Championship,Rogers Arena,139,Vancouver,British Columbia,Canada,CAN,12408,6,Upcoming,Main,2025-10-18T23:00Z,ESPN+,3228,125753,Red,Kyle,Nelson,The Monster,4/20/91,34,Switch,155,71,71,http://www.ufc.com/athlete/Kyle-Nelson,Lightweight,16,6,1,0,Huntsville,Ontario,Canada,Stoney Creek,Ontario,Canada,https://dmxg5wxfqgb4u.cloudfront.net/2025-10/NELSON_KYLE_10-18.png,,-105,-1,Kickboxing
616,UFC Fight Night: De Ridder vs. Allen,1279,2025-10-18T20:00Z,GMT-07:00,Upcoming,1,Ultimate Fighting Championship,Rogers Arena,139,Vancouver,British Columbia,Canada,CAN,12408,6,Upcoming,Main,2025-10-18T23:00Z,ESPN+,2994,141569,Blue,Matt,Frevola,The SteamRolla,6/11/90,35,Orthodox,155,69,71,http://www.ufc.com/athlete/Matt-Frevola,Lightweight,11,5,1,0,Huntington,New York,USA,Huntington,New York,USA,https://dmxg5wxfqgb4u.cloudfront.net/2025-10/FREVOLA_MATT_10-18.png,,-115,-2,Wrestling
617,UFC Fight Night: De Ridder vs. Allen,1279,2025-10-18T20:00Z,GMT-07:00,Upcoming,1,Ultimate Fighting Championship,Rogers Arena,139,Vancouver,British Columbia,Canada,CAN,12377,7,Upcoming,Prelims1,2025-10-18T20:00Z,ESPN+,3291,132612,Red,Kyle,Prepolec,Killshot,8/30/89,36,Southpaw,155,70,70,http://www.ufc.com/athlete/Kyle-Prepolec,Lightweight,18,9,0,0,Windsor,Ontario,Canada,Windsor,Ontario,Canada,https://dmxg5wxfqgb4u.cloudfront.net/2025-10/PREPOLEC_KYLE_10-18.png,,270,-1,Striker
618,UFC Fight Night: De Ridder vs. Allen,1279,2025-10-18T20:00Z,GMT-07:00,Upcoming,1,Ultimate Fighting Championship,Rogers Arena,139,Vancouver,British Columbia,Canada,CAN,12377,7,Upcoming,Prelims1,2025-10-18T20:00Z,ESPN+,1340,105630,Blue,Drew,Dober,,10/19/88,36,Southpaw,155,68,70,http://www.ufc.com/athlete/Drew-Dober,Lightweight,27,15,0,1,Omaha,Nebraska,USA,Omaha,Nebraska,USA,https://dmxg5wxfqgb4u.cloudfront.net/2025-10/DOBER_DREW_10-18.png,,-330,-3,BJJ
619,UFC Fight Night: De Ridder vs. Allen,1279,2025-10-18T20:00Z,GMT-07:00,Upcoming,1,Ultimate Fighting Championship,Rogers Arena,139,Vancouver,British Columbia,Canada,CAN,12407,8,Upcoming,Prelims1,2025-10-18T20:00Z,ESPN+,2192,116037,Red,Cody,Gibson,The Renegade,9/11/87,38,Orthodox,135,70,71,http://www.ufc.com/athlete/Cody-Gibson,Bantamweight,22,11,0,0,Blackwell,Oklahoma,USA,San Luis Obispo,California,USA,https://dmxg5wxfqgb4u.cloudfront.net/2025-10/GIBSON_CODY_10-18.png,,-190,-1,MMA
620,UFC Fight Night: De Ridder vs. Allen,1279,2025-10-18T20:00Z,GMT-07:00,Upcoming,1,Ultimate Fighting Championship,Rogers Arena,139,Vancouver,British Columbia,Canada,CAN,12407,8,Upcoming,Prelims1,2025-10-18T20:00Z,ESPN+,3634,164515,Blue,,Aoriqileng,The Mongolian Murderer,6/25/93,32,Orthodox,135,67,69,http://www.ufc.com/athlete/--Aoriqileng,Bantamweight,25,12,0,1,,Inner Mongolia,China,Shanghai,,China,https://rnixnohdeayspegtrfds.supabase.co/storage/v1/object/public/fighters/Aoriqileng.png,,165,-1,Sanda
621,UFC Fight Night: De Ridder vs. Allen,1279,2025-10-18T20:00Z,GMT-07:00,Upcoming,1,Ultimate Fighting Championship,Rogers Arena,139,Vancouver,British Columbia,Canada,CAN,12362,9,Upcoming,Prelims1,2025-10-18T20:00Z,ESPN+,3283,146112,Red,Bruno,Silva,Bulldog,3/16/90,35,Orthodox,125,64,65,http://www.ufc.com/athlete/Bruno-Silva,Flyweight,14,7,2,1,Piracicaba,Sao Paulo,Brazil,Piracicaba,Sao Paulo,Brazil,https://dmxg5wxfqgb4u.cloudfront.net/2025-10/SILVA_BRUNO_10-18.png,14,180,-2,BJJ
622,UFC Fight Night: De Ridder vs. Allen,1279,2025-10-18T20:00Z,GMT-07:00,Upcoming,1,Ultimate Fighting Championship,Rogers Arena,139,Vancouver,British Columbia,Canada,CAN,12362,9,Upcoming,Prelims1,2025-10-18T20:00Z,ESPN+,3818,169066,Blue,HyunSung,Park,Peace of Mind,11/4/95,29,Orthodox,125,67,66,http://www.ufc.com/athlete/HyunSung-Park,Flyweight,10,1,0,0,,Gyeonggi-do,South Korea,,Gyeonggi-do,South Korea,https://dmxg5wxfqgb4u.cloudfront.net/2025-10/PARK_HYUN_SUNG_10-18.png,,-210,-1,MMA
623,UFC Fight Night: De Ridder vs. Allen,1279,2025-10-18T20:00Z,GMT-07:00,Upcoming,1,Ultimate Fighting Championship,Rogers Arena,139,Vancouver,British Columbia,Canada,CAN,12363,10,Upcoming,Prelims1,2025-10-18T20:00Z,ESPN+,4121,168176,Red,Danny,Barlow,LeftHand2God,8/2/95,30,Southpaw,185,74,79,http://www.ufc.com/athlete/Danny-Barlow,Middleweight,9,1,0,0,Memphis,Tennessee,USA,Memphis,Tennessee,USA,https://dmxg5wxfqgb4u.cloudfront.net/2025-10/BARLOW_DANNY_10-18.png,,-255,-1,MMA
624,UFC Fight Night: De Ridder vs. Allen,1279,2025-10-18T20:00Z,GMT-07:00,Upcoming,1,Ultimate Fighting Championship,Rogers Arena,139,Vancouver,British Columbia,Canada,CAN,12363,10,Upcoming,Prelims1,2025-10-18T20:00Z,ESPN+,4196,159223,Blue,Djorden,Santos,Shakur,8/1/97,28,Orthodox,185,72,75.5,http://www.ufc.com/athlete/Djorden-Santos,Middleweight,10,2,0,0,Belo Horizonte,Minas Gerais,Brazil,Brasilia,Distrito Federal,Brazil,https://dmxg5wxfqgb4u.cloudfront.net/2025-03/SANTOS_DJORDEN_03-08.png,,215,-1,BJJ
625,UFC Fight Night: De Ridder vs. Allen,1279,2025-10-18T20:00Z,GMT-07:00,Upcoming,1,Ultimate Fighting Championship,Rogers Arena,139,Vancouver,British Columbia,Canada,CAN,12364,11,Upcoming,Prelims1,2025-10-18T20:00Z,ESPN+,4047,165580,Red,Stephanie,Luciano,Rondinha,12/16/99,25,Orthodox,115,66,65.5,http://www.ufc.com/athlete/Stephanie-Bruna-Luciano,Women's Strawweight,6,2,1,0,Belo Horizonte,Minas Gerais,Brazil,Belo Horizonte,Minas Gerais,Brazil,https://dmxg5wxfqgb4u.cloudfront.net/2025-10/LUCIANO_STEPHANIE_10-18.png,,-300,-1,Muay Thai
626,UFC Fight Night: De Ridder vs. Allen,1279,2025-10-18T20:00Z,GMT-07:00,Upcoming,1,Ultimate Fighting Championship,Rogers Arena,139,Vancouver,British Columbia,Canada,CAN,12364,11,Upcoming,Prelims1,2025-10-18T20:00Z,ESPN+,4145,176337,Blue,Ravena,Oliveira,Kenoudy,2/20/97,28,Orthodox,115,65,65,http://www.ufc.com/athlete/Ravena-Oliveira-Morais,Women's Strawweight,7,2,1,0,Miguel Calmon,Bahia,Brazil,Miguel Calmon,Bahia,Brazil,https://dmxg5wxfqgb4u.cloudfront.net/2025-10/OLIVEIRA_RAVENA_10-18.png,,250,-1,Striker
627,UFC Fight Night: De Ridder vs. Allen,1279,2025-10-18T20:00Z,GMT-07:00,Upcoming,1,Ultimate Fighting Championship,Rogers Arena,139,Vancouver,British Columbia,Canada,CAN,12300,12,Upcoming,Prelims1,2025-10-18T20:00Z,ESPN+,4315,172885,Red,Azamat,Bekoev,Iron,12/30/95,29,Orthodox,185,72,72,http://www.ufc.com/athlete/Azamat-Bekoev,Middleweight,20,3,0,0,Vladikavkaz,North Ossetia-Alania,Russia,Vladikavkaz,North Ossetia-Alania,Russia,https://dmxg5wxfqgb4u.cloudfront.net/2025-10/BEKOEV_AZAMAT_10-18.png,,-300,8,Sambo
628,UFC Fight Night: De Ridder vs. Allen,1279,2025-10-18T20:00Z,GMT-07:00,Upcoming,1,Ultimate Fighting Championship,Rogers Arena,139,Vancouver,British Columbia,Canada,CAN,12300,12,Upcoming,Prelims1,2025-10-18T20:00Z,ESPN+,4112,175517,Blue,Yousri,Belgaroui,,6/2/92,33,Orthodox,185,77,79,http://www.ufc.com/athlete/Yousri-Belgaroui,Middleweight,8,3,0,0,Amsterdam,Noord-Holland,Netherlands,Amsterdam,Noord-Holland,Netherlands,https://dmxg5wxfqgb4u.cloudfront.net/2025-10/BELGAROUI_YOUSRI_10-18.png,,250,3,Kickboxing
629,UFC Fight Night: De Ridder vs. Allen,1279,2025-10-18T20:00Z,GMT-07:00,Upcoming,1,Ultimate Fighting Championship,Rogers Arena,139,Vancouver,British Columbia,Canada,CAN,12423,13,Upcoming,Prelims1,2025-10-18T20:00Z,ESPN+,4487,,Red,Melissa,Croden,Scare,4/12/91,34,Orthodox,135,,,http://www.ufc.com/athlete/Melissa-Croden,Women's Bantamweight,6,2,0,0,Toronto,Ontario,Canada,Calgary,Alberta,Canada,https://dmxg5wxfqgb4u.cloudfront.net/2025-10/CRODEN_MELISSA_10-18.png,,-135,2,Muay Thai
630,UFC Fight Night: De Ridder vs. Allen,1279,2025-10-18T20:00Z,GMT-07:00,Upcoming,1,Ultimate Fighting Championship,Rogers Arena,139,Vancouver,British Columbia,Canada,CAN,12423,13,Upcoming,Prelims1,2025-10-18T20:00Z,ESPN+,3882,163969,Blue,Tainara,Lisboa,Thai Panther,3/2/91,34,Orthodox,135,67,67,http://www.ufc.com/athlete/Tainara-Lisboa,Women's Bantamweight,7,3,0,0,Santos,Sao Paulo,Brazil,Santos,Sao Paulo,Brazil,https://dmxg5wxfqgb4u.cloudfront.net/2025-10/LISBOA_TAINARA_10-18.png,,115,-1,Muay Thai
