id,Event,EventId,StartTime,TimeZone,EventStatus,OrganizationId,OrganizationName,Venue,VenueId,Location_City,Location_State,Location_Country,TriCode,FightId,FightOrder,FightStatus,CardSegment,CardSegmentStartTime,CardSegmentBroadcaster,FighterId,MMAId,Corner,FirstName,LastName,Nickname,DOB,Age,Stance,Weight_lbs,Height_in,Reach_in,UFC_Profile,FighterWeightClass,Record_Wins,Record_Losses,Record_Draws,Record_NoContests,Born_City,Born_State,Born_Country,FightingOutOf_City,FightingOutOf_State,FightingOutOf_Country,ImageURL,Rank,odds,Streak,style
904,UFC Fight Night: Strickland vs. Hernandez,1297,2026-02-21T22:00Z,GMT-06:00,Upcoming,1,Ultimate Fighting Championship,Toyota Center,185,Houston,Texas,USA,USA,12594,6,Upcoming,Main,2026-02-22T01:00Z,Paramount+,3267,150718,Blue,Michel,Pereira,Demolidor,10/6/93,32,Orthodox,185,73,73,http://www.ufc.com/athlete/Michel-Pereira,Middleweight,31,14,0,2,Maraba,Para,Brazil,Las Vegas,Nevada,USA,https://ufc.com/images/2026-02/PEREIRA_MICHEL_02-21.png,,-175,-3,Karate
905,UFC Fight Night: Strickland vs. Hernandez,1297,2026-02-21T22:00Z,GMT-06:00,Upcoming,1,Ultimate Fighting Championship,Toyota Center,185,Houston,Texas,USA,USA,12595,7,Upcoming,Prelims1,2026-02-21T22:00Z,Paramount+,2668,121729,Red,Chidi,Njokuani,Bang Bang,12/31/88,37,Orthodox,170,75,80,http://www.ufc.com/athlete/Chidi-Njokuani,Welterweight,25,11,0,1,Dallas,Texas,USA,Garland,Texas,USA,https://ufc.com/images/2023-03/NJOKUANI_CHIDI_03-25.png,,130,-1,Muay Thai
906,UFC Fight Night: Strickland vs. Hernandez,1297,2026-02-21T22:00Z,GMT-06:00,Upcoming,1,Ultimate Fighting Championship,Toyota Center,185,Houston,Texas,USA,USA,12595,7,Upcoming,Prelims1,2026-02-21T22:00Z,Paramount+,4309,165586,Blue,Carlos,Leal,The Lion,5/4/94,31,Orthodox,170,71,74,http://www.ufc.com/athlete/Carlos-Leal,Welterweight,22,7,0,0,Curitiba,Parana,Brazil,Curitiba,Parana,Brazil,https://ufc.com/images/2026-02/LEAL_CARLOS_02-21.png,,-150,-1,Muay Thai
907,UFC Fight Night: Strickland vs. Hernandez,1297,2026-02-21T22:00Z,GMT-06:00,Upcoming,1,Ultimate Fighting Championship,Toyota Center,185,Houston,Texas,USA,USA,12559,8,Upcoming,Prelims1,2026-02-21T22:00Z,Paramount+,3329,133423,Red,Ode,Osbourne,The Jamaican Sensation,1/9/92,34,Southpaw,125,67,73,http://www.ufc.com/athlete/Ode-Osbourne,Flyweight,13,9,0,1,Kingston,,Jamaica,Milwaukee,Wisconsin,USA,https://ufc.com/images/2026-02/OSBOURNE_ODE_02-21.png,,110,-1,Wrestler
908,UFC Fight Night: Strickland vs. Hernandez,1297,2026-02-21T22:00Z,GMT-06:00,Upcoming,1,Ultimate Fighting Championship,Toyota Center,185,Houston,Texas,USA,USA,12559,8,Upcoming,Prelims1,2026-02-21T22:00Z,Paramount+,4453,183841,Blue,Alibi,Idiris,,10/22/94,31,Orthodox,125,66,68,http://www.ufc.com/athlete/Alibi-Idiris,Flyweight,11,1,0,0,Aktobe,Aktobe,Kazakstan,Aktobe,Aktobe,Kazakstan,https://ufc.com/images/2026-02/IDIRIS_ALIBI_02-21.png,,-130,-1,Pankration
909,UFC Fight Night: Strickland vs. Hernandez,1297,2026-02-21T22:00Z,GMT-06:00,Upcoming,1,Ultimate Fighting Championship,Toyota Center,185,Houston,Texas,USA,USA,12599,9,Upcoming,Prelims1,2026-02-21T22:00Z,Paramount+,4428,145331,Red,Alden,Coria,Cobra,4/24/98,27,Orthodox,125,68,67,http://www.ufc.com/athlete/Alden-Coria,Flyweight,11,3,0,1,Morristown,Tennessee,USA,Houston,Texas,USA,https://ufc.com/images/2026-02/CORIA_ALDEN_02-21.png,,-420,4,MMA
910,UFC Fight Night: Strickland vs. Hernandez,1297,2026-02-21T22:00Z,GMT-06:00,Upcoming,1,Ultimate Fighting Championship,Toyota Center,185,Houston,Texas,USA,USA,12599,9,Upcoming,Prelims1,2026-02-21T22:00Z,Paramount+,4305,166421,Blue,Luis,Gurule,Grim,11/16/93,32,Orthodox,125,65,64,http://www.ufc.com/athlete/Luis-Gurule,Flyweight,10,2,0,0,Denver,Colorado,USA,Sheridan,Colorado,USA,https://ufc.com/images/2025-09/GURULE_LUIS_09-13.png,,350,-2,Wrestler
911,UFC Fight Night: Strickland vs. Hernandez,1297,2026-02-21T22:00Z,GMT-06:00,Upcoming,1,Ultimate Fighting Championship,Toyota Center,185,Houston,Texas,USA,USA,12577,10,Upcoming,Prelims1,2026-02-21T22:00Z,Paramount+,4088,175545,Red,Nora,Cornolle,,12/6/89,36,Orthodox,135,67,67,http://www.ufc.com/athlete/Nora-Cornolle,Women's Bantamweight,9,3,0,0,Epinay-sur-Seine,Ile-de-France,France,Epinay-sur-Seine,Ile-de-France,France,https://ufc.com/images/2026-02/CORNOLLE_NORA_02-21.png,12,300,-1,Muay Thai
912,UFC Fight Night: Strickland vs. Hernandez,1297,2026-02-21T22:00Z,GMT-06:00,Upcoming,1,Ultimate Fighting Championship,Toyota Center,185,Houston,Texas,USA,USA,12577,10,Upcoming,Prelims1,2026-02-21T22:00Z,Paramount+,3629,157449,Blue,Joselyne,Edwards,La Pantera,9/29/95,30,Orthodox,135,68,70,http://www.ufc.com/athlete/Joselyne-Edwards,Women's Bantamweight,16,6,0,0,Panama City,,Panama,Panama City,,Panama,https://ufc.com/images/2026-02/EDWARDS_JOSELYNE_02-21.png,,-400,3,Striker
913,UFC Fight Night: Strickland vs. Hernandez,1297,2026-02-21T22:00Z,GMT-06:00,Upcoming,1,Ultimate Fighting Championship,Toyota Center,185,Houston,Texas,USA,USA,12659,11,Upcoming,Prelims1,2026-02-21T22:00Z,Paramount+,3307,138809,Red,Ramiz,Brahimaj,,11/17/92,33,Orthodox,170,70,72,http://www.ufc.com/athlete/Ramiz-Brahimaj,Welterweight,13,5,0,0,Bronx,New York,USA,Bronx,New York,USA,https://ufc.com/images/2026-02/BRAHIMAJ_RAMIZ_02-21.png,,-110,3,BJJ
914,UFC Fight Night: Strickland vs. Hernandez,1297,2026-02-21T22:00Z,GMT-06:00,Upcoming,1,Ultimate Fighting Championship,Toyota Center,185,Houston,Texas,USA,USA,12659,11,Upcoming,Prelims1,2026-02-21T22:00Z,Paramount+,3297,153305,Blue,Punahele,Soriano,Puna,11/22/92,33,Southpaw,170,71,72.5,http://www.ufc.com/athlete/Punahele-Soriano,Welterweight,12,4,0,0,Oahu,Hawaii,USA,Oahu,Hawaii,USA,https://ufc.com/images/2026-02/SORIANO_PUNAHELE_02-21.png,,-110,3,Wrestler
915,UFC Fight Night: Strickland vs. Hernandez,1297,2026-02-21T22:00Z,GMT-06:00,Upcoming,1,Ultimate Fighting Championship,Toyota Center,185,Houston,Texas,USA,USA,12660,12,Upcoming,Prelims1,2026-02-21T22:00Z,Paramount+,3396,129126,Red,Phil,Rowe,The Fresh Prince,7/18/90,35,Orthodox,170,75,80.5,http://www.ufc.com/athlete/Philip-Rowe,Welterweight,11,6,0,0,Brooklyn,New York,USA,Orlando,Florida,USA,https://ufc.com/images/2026-02/ROWE_PHIL_02-21.png,,180,-1,Jiu-Jitsu
916,UFC Fight Night: Strickland vs. Hernandez,1297,2026-02-21T22:00Z,GMT-06:00,Upcoming,1,Ultimate Fighting Championship,Toyota Center,185,Houston,Texas,USA,USA,12660,12,Upcoming,Prelims1,2026-02-21T22:00Z,Paramount+,4417,151973,Blue,Jean-Paul,Lebosnoyani,Mufasa,1/27/99,27,Switch,170,71,72,http://www.ufc.com/athlete/Jean-Paul-Lebosnoyani,Welterweight,9,2,0,0,Hermosa Beach,California,USA,Las Vegas,Nevada,USA,https://ufc.com/images/2026-02/LEBOSNOYANI_JEAN-PAUL_02-21.png,,-210,4,Wrestler
917,UFC Fight Night: Strickland vs. Hernandez,1297,2026-02-21T22:00Z,GMT-06:00,Upcoming,1,Ultimate Fighting Championship,Toyota Center,185,Houston,Texas,USA,USA,12596,13,Upcoming,Prelims1,2026-02-21T22:00Z,Paramount+,3528,157708,Red,Jordan,Leavitt,The Monkey King,6/2/95,30,Southpaw,145,69,71,http://www.ufc.com/athlete/Jordan-Leavitt,Lightweight,12,3,0,0,Las Vegas,Nevada,USA,Las Vegas,Nevada,USA,https://ufc.com/images/2026-02/LEAVITT_JORDAN_02-21.png,,300,1,Wrestler
918,UFC Fight Night: Strickland vs. Hernandez,1297,2026-02-21T22:00Z,GMT-06:00,Upcoming,1,Ultimate Fighting Championship,Toyota Center,185,Houston,Texas,USA,USA,12596,13,Upcoming,Prelims1,2026-02-21T22:00Z,Paramount+,4301,151240,Blue,Yadier,del Valle,The Cuban Problem,7/29/96,29,Southpaw,145,69,69,http://www.ufc.com/athlete/Yadier-del-Valle,Featherweight,10,0,0,0,Ciego Avila,,Cuba,Houston,Texas,USA,https://ufc.com/images/2026-02/DEL_VALLE_YADIER_02-21.png,,-400,14,Judo
919,UFC Fight Night: Strickland vs. Hernandez,1297,2026-02-21T22:00Z,GMT-06:00,Upcoming,1,Ultimate Fighting Championship,Toyota Center,185,Houston,Texas,USA,USA,12597,14,Upcoming,Prelims1,2026-02-21T22:00Z,Paramount+,3913,145585,Red,Juliana,Miller,Killer,5/7/96,29,Orthodox,125,67,66,http://www.ufc.com/athlete/Juliana-Miller,Women's Flyweight,5,3,0,0,San Diego,California,USA,Spokane,Washington,USA,https://ufc.com/images/2026-02/MILLER_JULIANA_02-21.png,,580,1,Jiu-Jitsu
920,UFC Fight Night: Strickland vs. Hernandez,1297,2026-02-21T22:00Z,GMT-06:00,Upcoming,1,Ultimate Fighting Championship,Toyota Center,185,Houston,Texas,USA,USA,12597,14,Upcoming,Prelims1,2026-02-21T22:00Z,Paramount+,4155,173454,Blue,Carli,Judice,Crispy,3/2/99,26,Southpaw,125,67,68,http://www.ufc.com/athlete/Carli-Judice,Women's Flyweight,5,2,0,0,Lafayette,Louisiana,USA,Lafayette,Louisiana,USA,https://ufc.com/images/2026-02/JUDICE_CARLI_02-21.png,,-805,2,Kickboxer
