id,Event,EventId,StartTime,TimeZone,EventStatus,OrganizationId,OrganizationName,Venue,VenueId,Location_City,Location_State,Location_Country,TriCode,FightId,FightOrder,FightStatus,CardSegment,CardSegmentStartTime,CardSegmentBroadcaster,FighterId,MMAId,Corner,FirstName,LastName,Nickname,DOB,Age,Stance,Weight_lbs,Height_in,Reach_in,UFC_Profile,FighterWeightClass,Record_Wins,Record_Losses,Record_Draws,Record_NoContests,Born_City,Born_State,Born_Country,FightingOutOf_City,FightingOutOf_State,FightingOutOf_Country,ImageURL,Rank,odds,Streak,style
438,UFC 319: Du Plessis vs. Chimaev,1265,2025-08-16T22:30Z,GMT-05:00,Upcoming,1,Ultimate Fighting Championship,United Center,190,Chicago,Illinois,USA,USA,12345,6,Upcoming,Prelims1,2025-08-17T00:00Z,ESPN,4461,,Blue,Eric,Nolan,Nightime,9/13/97,27,Orthodox,185,74,74,http://www.ufc.com/athlete/Eric-Nolan,Middleweight,8,3,0,0,Edison,New Jersey,USA,Edison,New Jersey,USA,https://ufc.com/images/2025-08/NOLAN_ERIC_08-16.png,,625,4,BJJ
439,UFC 319: Du Plessis vs. Chimaev,1265,2025-08-16T22:30Z,GMT-05:00,Upcoming,1,Ultimate Fighting Championship,United Center,190,Chicago,Illinois,USA,USA,12185,7,Upcoming,Prelims1,2025-08-17T00:00Z,ESPN,2844,117399,Red,Gerald,Meerschaert,GM3,12/18/87,37,Southpaw,185,73,77.5,http://www.ufc.com/athlete/Gerald-Meerschaert,Middleweight,37,19,0,0,Racine,Wisconsin,USA,Milwaukee,Wisconsin,USA,https://ufc.com/images/2025-08/MEERSCHAERT_GERALD_08-16.png,,180,-2,BJJ
440,UFC 319: Du Plessis vs. Chimaev,1265,2025-08-16T22:30Z,GMT-05:00,Upcoming,1,Ultimate Fighting Championship,United Center,190,Chicago,Illinois,USA,USA,12185,7,Upcoming,Prelims1,2025-08-17T00:00Z,ESPN,3016,154208,Blue,Michal,Oleksiejczuk,Hussar,2/22/95,30,Southpaw,185,72,74,http://www.ufc.com/athlete/Michal-Oleksiejczuk,Middleweight,20,9,0,1,Wlodawa,Lublin,Poland,Barki,Lublin,Poland,https://ufc.com/images/2025-08/OLEKSIEJCZUK_MICHAL_08-16.png,,-218,1,Striker
441,UFC 319: Du Plessis vs. Chimaev,1265,2025-08-16T22:30Z,GMT-05:00,Upcoming,1,Ultimate Fighting Championship,United Center,190,Chicago,Illinois,USA,USA,12192,8,Upcoming,Prelims1,2025-08-17T00:00Z,ESPN,2079,133342,Red,Jessica,Andrade,Bate Estaca,9/25/91,33,Orthodox,115,61,62,http://www.ufc.com/athlete/Jessica-Andrade,Women's Strawweight,26,14,0,0,Umuarama,Parana,Brazil,Niteroi,Rio de Janeiro,Brazil,https://ufc.com/images/2025-08/ANDRADE_JESSICA_08-16.png,5,120,-2,BJJ/Muay Thai
442,UFC 319: Du Plessis vs. Chimaev,1265,2025-08-16T22:30Z,GMT-05:00,Upcoming,1,Ultimate Fighting Championship,United Center,190,Chicago,Illinois,USA,USA,12192,8,Upcoming,Prelims1,2025-08-17T00:00Z,ESPN,3646,150855,Blue,Loopy,Godinez,,9/6/93,31,Orthodox,115,62,61,http://www.ufc.com/athlete/Loopy-Godinez,Women's Strawweight,13,5,0,0,Aguascalientes,Aguascalientes,Mexico,Aguascalientes,Aguascalientes,Mexico,https://ufc.com/images/2025-08/GODINEZ_LOOPY_08-16.png,11,-142,1,Judo/BJJ
443,UFC 319: Du Plessis vs. Chimaev,1265,2025-08-16T22:30Z,GMT-05:00,Upcoming,1,Ultimate Fighting Championship,United Center,190,Chicago,Illinois,USA,USA,12191,9,Upcoming,Prelims1,2025-08-17T00:00Z,ESPN,3139,154971,Red,Chase,Hooper,The Dream,9/13/99,25,Southpaw,155,73,74,http://www.ufc.com/athlete/Chase-Hooper,Lightweight,16,3,1,0,Enumclaw,Washington,USA,Enumclaw,Washington,USA,https://ufc.com/images/2025-08/HOOPER_CHASE_08-16.png,,-325,5,BJJ
444,UFC 319: Du Plessis vs. Chimaev,1265,2025-08-16T22:30Z,GMT-05:00,Upcoming,1,Ultimate Fighting Championship,United Center,190,Chicago,Illinois,USA,USA,12191,9,Upcoming,Prelims1,2025-08-17T00:00Z,ESPN,3058,127543,Blue,Alexander,Hernandez,The Great Ape,10/1/92,32,Orthodox,155,69,72,http://www.ufc.com/athlete/Alexander-Hernandez,Lightweight,16,8,0,0,St. Louis,Missouri,USA,San Antonio,Texas,USA,https://ufc.com/images/2025-08/HERNANDEZ_ALEXANDER_08-16.png,,260,2,Wrestling
445,UFC 319: Du Plessis vs. Chimaev,1265,2025-08-16T22:30Z,GMT-05:00,Upcoming,1,Ultimate Fighting Championship,United Center,190,Chicago,Illinois,USA,USA,12186,10,Upcoming,Prelims2,2025-08-16T22:30Z,ESPN+,1657,107684,Red,Edson,Barboza,Junior,1/21/86,39,Orthodox,155,71,75,http://www.ufc.com/athlete/Edson-Barboza,Lightweight,24,12,0,0,Rio de Janeiro,Rio de Janeiro,Brazil,Nova Friburgo,Rio de Janeiro,Brazil,https://ufc.com/images/2025-08/BARBOZA_EDSON_08-16.png,,-135,-1,Muay Thai/Taekwondo
446,UFC 319: Du Plessis vs. Chimaev,1265,2025-08-16T22:30Z,GMT-05:00,Upcoming,1,Ultimate Fighting Championship,United Center,190,Chicago,Illinois,USA,USA,12186,10,Upcoming,Prelims2,2025-08-16T22:30Z,ESPN+,2854,121092,Blue,Drakkar,Klose,,3/9/88,37,Orthodox,155,69,70,http://www.ufc.com/athlete/Drakkar-Klose,Lightweight,15,3,1,0,Kalamazoo,Michigan,USA,South Haven,Michigan,USA,https://ufc.com/images/2025-08/KLOSE_DRAKKAR_08-16.png,,114,-1,Wrestling
447,UFC 319: Du Plessis vs. Chimaev,1265,2025-08-16T22:30Z,GMT-05:00,Upcoming,1,Ultimate Fighting Championship,United Center,190,Chicago,Illinois,USA,USA,12342,11,Upcoming,Prelims2,2025-08-16T22:30Z,ESPN+,3713,165808,Red,Karine,Silva,Killer,12/2/93,31,Orthodox,125,65,67,http://www.ufc.com/athlete/Karine-Silva,Women's Flyweight,18,5,0,0,Dourados,Mato Grosso do Sul,Brazil,Curitiba,Parana,Brazil,https://ufc.com/images/2025-08/SILVA_KARINE_08-16.png,11,-205,-1,Muay Thai
448,UFC 319: Du Plessis vs. Chimaev,1265,2025-08-16T22:30Z,GMT-05:00,Upcoming,1,Ultimate Fighting Championship,United Center,190,Chicago,Illinois,USA,USA,12342,11,Upcoming,Prelims2,2025-08-16T22:30Z,ESPN+,4150,166,Blue,Dione,Barbosa,The Witch,5/8/92,33,Orthodox,125,66,66.5,http://www.ufc.com/athlete/Dione-Barbosa,Women's Flyweight,8,3,0,0,Recife,Pernambuco,Brazil,Recife,Pernambuco,Brazil,https://ufc.com/images/2025-08/BARBOSA_DIONE_08-16.png,,170,1,BJJ
449,UFC 319: Du Plessis vs. Chimaev,1265,2025-08-16T22:30Z,GMT-05:00,Upcoming,1,Ultimate Fighting Championship,United Center,190,Chicago,Illinois,USA,USA,12343,12,Upcoming,Prelims2,2025-08-16T22:30Z,ESPN+,4453,183,Red,Alibi,Idiris,,10/22/94,30,Orthodox,125,66,68,http://www.ufc.com/athlete/Alibi-Idiris,Flyweight,11,0,0,0,Aktobe,Aktobe,Kazakstan,Aktobe,Aktobe,Kazakstan,https://ufc.com/images/2025-08/IDIRIS_ALIBI_08-16.png,,-455,10,Pankration
450,UFC 319: Du Plessis vs. Chimaev,1265,2025-08-16T22:30Z,GMT-05:00,Upcoming,1,Ultimate Fighting Championship,United Center,190,Chicago,Illinois,USA,USA,12343,12,Upcoming,Prelims2,2025-08-16T22:30Z,ESPN+,2955,139300,Blue,Joseph,Morales,Bopo,8/22/94,30,Switch,125,66,69,http://www.ufc.com/athlete/Joseph-Morales,Flyweight,13,2,0,0,Clovis,California,USA,Sacramento,California,USA,https://ufc.com/images/2025-08/MORALES_JOSEPH_08-16.png,,350,3,BJJ
