id,Event,EventId,StartTime,TimeZone,EventStatus,OrganizationId,OrganizationName,Venue,VenueId,Location_City,Location_State,Location_Country,TriCode,FightId,FightOrder,FightStatus,CardSegment,CardSegmentStartTime,CardSegmentBroadcaster,FighterId,MMAId,Corner,FirstName,LastName,Nickname,DOB,Age,Stance,Weight_lbs,Height_in,Reach_in,UFC_Profile,FighterWeightClass,Record_Wins,Record_Losses,Record_Draws,Record_NoContests,Born_City,Born_State,Born_Country,FightingOutOf_City,FightingOutOf_State,FightingOutOf_Country,ImageURL,Rank,odds,Streak,style
365,UFC Fight Night: Whittaker vs. De Ridder,1264,2025-07-26T16:00Z,GMT+04:00,Upcoming,1,Ultimate Fighting Championship,Etihad Arena,329,Abu Dhabi,Abu Dhabi,United Arab Emirates,UAE,12195,6,Upcoming,Prelims1,2025-07-26T16:00Z,ESPN,3130,129655,Red,Bryce,Mitchell,Thug Nasty,10/4/94,30,Southpaw,135,70,70,http://www.ufc.com/athlete/Bryce-Mitchell,Bantamweight,17,4,0,0,Texarkana,Texas,USA,Searcy,Arkansas,USA,https://ufc.com/images/2025-07/MITCHELL_BRYCE_07-26.png,,-150,-1,BJJ
366,UFC Fight Night: Whittaker vs. De Ridder,1264,2025-07-26T16:00Z,GMT+04:00,Upcoming,1,Ultimate Fighting Championship,Etihad Arena,329,Abu Dhabi,Abu Dhabi,United Arab Emirates,UAE,12195,6,Upcoming,Prelims1,2025-07-26T16:00Z,ESPN,3066,156707,Blue,Said,Nurmagomedov,,4/5/92,33,Orthodox,135,68,70,http://www.ufc.com/athlete/Said-Nurmagomedov,Bantamweight,18,4,0,0,,Dagestan,Russia,,Dagestan,Russia,https://ufc.com/images/2025-07/NURMAGOMEDOV_SAID_07-26.png,,125,-1,"Sambo, Striker"
367,UFC Fight Night: Whittaker vs. De Ridder,1264,2025-07-26T16:00Z,GMT+04:00,Upcoming,1,Ultimate Fighting Championship,Etihad Arena,329,Abu Dhabi,Abu Dhabi,United Arab Emirates,UAE,12249,7,Upcoming,Prelims1,2025-07-26T16:00Z,ESPN,3021,154815,Red,Muslim,Salikhov,King of Kung Fu,6/9/84,41,Orthodox,170,71,70,http://www.ufc.com/athlete/Muslim-Salikhov,Welterweight,21,5,0,0,,Dagestan,Russia,Buynaksk,Dagestan,Russia,https://ufc.com/images/2025-07/SALIKHOV_MUSLIM_07-26.png,,450,2,"Striker, Sanda"
368,UFC Fight Night: Whittaker vs. De Ridder,1264,2025-07-26T16:00Z,GMT+04:00,Upcoming,1,Ultimate Fighting Championship,Etihad Arena,329,Abu Dhabi,Abu Dhabi,United Arab Emirates,UAE,12249,7,Upcoming,Prelims1,2025-07-26T16:00Z,ESPN,4309,165,Blue,Carlos,Leal,The Lion,5/4/94,31,Orthodox,170,71,74,http://www.ufc.com/athlete/Carlos-Leal,Welterweight,22,6,0,0,Curitiba,Parana,Brazil,Curitiba,Parana,Brazil,https://ufc.com/images/2025-07/LEAL_CARLOS_07-26.png,,-700,1,Muay Thai
369,UFC Fight Night: Whittaker vs. De Ridder,1264,2025-07-26T16:00Z,GMT+04:00,Upcoming,1,Ultimate Fighting Championship,Etihad Arena,329,Abu Dhabi,Abu Dhabi,United Arab Emirates,UAE,12241,8,Upcoming,Prelims1,2025-07-26T16:00Z,ESPN,2137,133525,Red,Davey,Grant,Dangerous,12/18/85,39,Orthodox,135,68,69,http://www.ufc.com/athlete/Davey-Grant,Bantamweight,16,7,0,0,Bishop Auckland,England,United Kingdom,Bishop Auckland,England,United Kingdom,https://ufc.com/images/2025-07/GRANT_DAVEY_07-26.png,,-380,1,BJJ
370,UFC Fight Night: Whittaker vs. De Ridder,1264,2025-07-26T16:00Z,GMT+04:00,Upcoming,1,Ultimate Fighting Championship,Etihad Arena,329,Abu Dhabi,Abu Dhabi,United Arab Emirates,UAE,12241,8,Upcoming,Prelims1,2025-07-26T16:00Z,ESPN,3923,140540,Blue,Da'Mon,Blackshear,The Monster,8/12/94,30,Switch,135,70,72,http://www.ufc.com/athlete/Da'Mon-Blackshear,Bantamweight,17,7,1,0,Baytown,Massachusetts,USA,Miami,Florida,USA,https://rnixnohdeayspegtrfds.supabase.co/storage/v1/object/public/fighters//damon_blackshear.png,,290,3,MMA
371,UFC Fight Night: Whittaker vs. De Ridder,1264,2025-07-26T16:00Z,GMT+04:00,Upcoming,1,Ultimate Fighting Championship,Etihad Arena,329,Abu Dhabi,Abu Dhabi,United Arab Emirates,UAE,12240,9,Upcoming,Prelims1,2025-07-26T16:00Z,ESPN,2898,148692,Red,Amanda,Ribas,,8/26/93,31,Orthodox,115,64,66,http://www.ufc.com/athlete/Amanda-Ribas,Women's Strawweight,13,6,0,0,Varginha,Minas Gerais,Brazil,Varginha,Minas Gerais,Brazil,https://ufc.com/images/2025-07/RIBAS_AMANDA_07-26.png,7,-190,-2,"Judo, BJJ"
372,UFC Fight Night: Whittaker vs. De Ridder,1264,2025-07-26T16:00Z,GMT+04:00,Upcoming,1,Ultimate Fighting Championship,Etihad Arena,329,Abu Dhabi,Abu Dhabi,United Arab Emirates,UAE,12240,9,Upcoming,Prelims1,2025-07-26T16:00Z,ESPN,3703,164200,Blue,Tabatha,Ricci,Baby Shark,2/21/95,30,Orthodox,115,61,61,http://www.ufc.com/athlete/Tabatha-Ricci,Women's Strawweight,11,3,0,0,Birigui,Sao Paulo,Brazil,Birigui,Sao Paulo,Brazil,https://ufc.com/images/2025-07/RICCI_TABATHA_07-26.png,10,160,-1,"Judo, BJJ"
373,UFC Fight Night: Whittaker vs. De Ridder,1264,2025-07-26T16:00Z,GMT+04:00,Upcoming,1,Ultimate Fighting Championship,Etihad Arena,329,Abu Dhabi,Abu Dhabi,United Arab Emirates,UAE,12131,10,Upcoming,Prelims1,2025-07-26T16:00Z,ESPN,3561,163555,Red,Ibo,Aslan,The Last Ottoman,4/23/96,29,Orthodox,205,75,77.5,http://www.ufc.com/athlete/Ibo-Aslan,Light Heavyweight,14,2,0,0,Istanbul,,Turkey,Istanbul,,Turkey,https://ufc.com/images/2025-07/ASLAN_IBO_07-26.png,,-320,-1,Striker
374,UFC Fight Night: Whittaker vs. De Ridder,1264,2025-07-26T16:00Z,GMT+04:00,Upcoming,1,Ultimate Fighting Championship,Etihad Arena,329,Abu Dhabi,Abu Dhabi,United Arab Emirates,UAE,12131,10,Upcoming,Prelims1,2025-07-26T16:00Z,ESPN,4314,159,Blue,Billy,Elekana,Son of Susie,5/28/95,30,Southpaw,205,75,77,http://www.ufc.com/athlete/Billy-Elekana,Light Heavyweight,7,2,0,0,Victorville,California,USA,Las Vegas,Nevada,USA,https://ufc.com/images/2025-07/ELEKANA_BILLY_07-26.png,,250,-1,Kickboxing
375,UFC Fight Night: Whittaker vs. De Ridder,1264,2025-07-26T16:00Z,GMT+04:00,Upcoming,1,Ultimate Fighting Championship,Etihad Arena,329,Abu Dhabi,Abu Dhabi,United Arab Emirates,UAE,12242,11,Upcoming,Prelims1,2025-07-26T16:00Z,ESPN,4153,155,Red,Mohammad,Yahya,The UAE Warrior,5/23/94,31,Switch,145,69,73,http://www.ufc.com/athlete/Mohammad-Yahya,Featherweight,12,5,0,0,Dubai,Dubai,United Arab Emirates,Dubai,Dubai,United Arab Emirates,https://ufc.com/images/2025-07/YAHYA_MOHAMMAD_07-26.png,,310,-2,Kickboxing
376,UFC Fight Night: Whittaker vs. De Ridder,1264,2025-07-26T16:00Z,GMT+04:00,Upcoming,1,Ultimate Fighting Championship,Etihad Arena,329,Abu Dhabi,Abu Dhabi,United Arab Emirates,UAE,12242,11,Upcoming,Prelims1,2025-07-26T16:00Z,ESPN,3355,132639,Blue,Steven,Nguyen,The Ninja,5/19/93,32,Switch,145,71,73,http://www.ufc.com/athlete/Steven-Nguyen,Featherweight,9,2,0,0,Wichita,Kansas,USA,Wichita,Kansas,USA,https://ufc.com/images/2025-07/NGUYEN_STEVEN_07-26.png,,-415,-1,"Karate, Taekwondo"
377,UFC Fight Night: Whittaker vs. De Ridder,1264,2025-07-26T16:00Z,GMT+04:00,Upcoming,1,Ultimate Fighting Championship,Etihad Arena,329,Abu Dhabi,Abu Dhabi,United Arab Emirates,UAE,12248,12,Upcoming,Prelims1,2025-07-26T16:00Z,ESPN,3682,166160,Red,Martin,Buday,Badys,11/11/91,33,Orthodox,265,76,77,http://www.ufc.com/athlete/Martin-Buday,Heavyweight,15,2,0,0,Nitra,Nitra,Slovakia,Trnava,Trnava,Slovakia,https://ufc.com/images/2025-07/BUDAY_MARTIN_07-26.png,13,-275,2,BJJ
378,UFC Fight Night: Whittaker vs. De Ridder,1264,2025-07-26T16:00Z,GMT+04:00,Upcoming,1,Ultimate Fighting Championship,Etihad Arena,329,Abu Dhabi,Abu Dhabi,United Arab Emirates,UAE,12248,12,Upcoming,Prelims1,2025-07-26T16:00Z,ESPN,4425,186,Blue,Marcus,Buchecha,,1/8/90,35,Orthodox,255,64,77.5,http://www.ufc.com/athlete/Marcus-Buchecha,Heavyweight,5,1,0,0,Santos,Sao Paulo,Brazil,Santos,Sao Paulo,Brazil,https://ufc.com/images/2025-07/BUCHECHA_MARCUS_07-26.png,,225,1,BJJ
