id,Event,EventId,StartTime,TimeZone,EventStatus,OrganizationId,OrganizationName,Venue,VenueId,Location_City,Location_State,Location_Country,TriCode,FightId,FightOrder,FightStatus,CardSegment,CardSegmentStartTime,CardSegmentBroadcaster,FighterId,MMAId,Corner,FirstName,LastName,Nickname,DOB,Age,Stance,Weight_lbs,Height_in,Reach_in,UFC_Profile,FighterWeightClass,Record_Wins,Record_Losses,Record_Draws,Record_NoContests,Born_City,Born_State,Born_Country,FightingOutOf_City,FightingOutOf_State,FightingOutOf_Country,ImageURL,Rank,odds,Streak,style
801,UFC Fight Night: Royval vs. Kape,1292,2025-12-14T00:00Z,GMT-08:00,Upcoming,1,Ultimate Fighting Championship,UFC Apex,316,Las Vegas,Nevada,USA,USA,12563,6,Upcoming,Main,2025-12-14T03:00Z,ESPN+,1683,106304,Red,King,Green,,9/9/86,39,Orthodox,155,70,71,http://www.ufc.com/athlete/King-Green,Lightweight,32,17,1,1,Fontana,California,USA,Fontana,California,USA,https://www.ufc.com/images/2025-12/GREEN_KING_12-13.png,,-190,-2,BJJ
802,UFC Fight Night: Royval vs. Kape,1292,2025-12-14T00:00Z,GMT-08:00,Upcoming,1,Ultimate Fighting Championship,UFC Apex,316,Las Vegas,Nevada,USA,USA,12563,6,Upcoming,Main,2025-12-14T03:00Z,ESPN+,4499,159408,Blue,Lance,Gibson Jr.,Fearless,2/2/95,30,,155,69,72,http://www.ufc.com/athlete/Lance-Gibson-Jr.,Unknown,9,1,0,0,Seattle,Washington,USA,Port Moody,British Columbia,Canada,https://www.ufc.com/images/2025-12/GIBSON_JR_LANCE_12-13.png,,165,2,MMA
803,UFC Fight Night: Royval vs. Kape,1292,2025-12-14T00:00Z,GMT-08:00,Upcoming,1,Ultimate Fighting Championship,UFC Apex,316,Las Vegas,Nevada,USA,USA,12511,7,Upcoming,Prelims1,2025-12-14T00:00Z,ESPN+,2908,153219,Red,Amanda,Lemos,,5/22/87,38,Southpaw,115,64,65,http://www.ufc.com/athlete/Amanda-Lemos,Women's Strawweight,15,5,1,0,Belem,Para,Brazil,,Para,Brazil,https://ufc.com/images/2025-12/LEMOS_AMANDA_12-13.png,5,175,-1,Striker
804,UFC Fight Night: Royval vs. Kape,1292,2025-12-14T00:00Z,GMT-08:00,Upcoming,1,Ultimate Fighting Championship,UFC Apex,316,Las Vegas,Nevada,USA,USA,12511,7,Upcoming,Prelims1,2025-12-14T00:00Z,ESPN+,3031,147514,Blue,Gillian,Robertson,The Savage,5/17/95,30,Orthodox,115,65,63,http://www.ufc.com/athlete/Gillian-Robertson,Women's Strawweight,16,8,0,0,Niagara Falls,Ontario,Canada,Niagara Falls,Ontario,Canada,https://ufc.com/images/2025-12/ROBERTSON_GILLIAN_12-13.png,10,-205,4,BJJ
805,UFC Fight Night: Royval vs. Kape,1292,2025-12-14T00:00Z,GMT-08:00,Upcoming,1,Ultimate Fighting Championship,UFC Apex,316,Las Vegas,Nevada,USA,USA,12564,8,Upcoming,Prelims1,2025-12-14T00:00Z,ESPN+,3669,165429,Red,Joanderson,Brito,Tubarao,2/11/95,30,Orthodox,145,68,72,http://www.ufc.com/athlete/Joanderson-Brito,Featherweight,17,5,1,0,Santa Helena,Maranhao,Brazil,Bauru,Sao Paulo,Brazil,https://ufc.com/images/2025-12/BRITO_JOANDERSON_12-13.png,,-230,-2,Striker
806,UFC Fight Night: Royval vs. Kape,1292,2025-12-14T00:00Z,GMT-08:00,Upcoming,1,Ultimate Fighting Championship,UFC Apex,316,Las Vegas,Nevada,USA,USA,12564,8,Upcoming,Prelims1,2025-12-14T00:00Z,ESPN+,4500,167016,Blue,Isaac,Thomson,,5/3/02,23,,145,70,69.5,http://www.ufc.com/athlete/Isaac-Thomson,Featherweight,9,2,0,0,Sydney,New South Wales,Australia,Sacramento,California,USA,https://ufc.com/images/2025-12/THOMSON_ISAAC_12-13.png,,195,3,MMA
807,UFC Fight Night: Royval vs. Kape,1292,2025-12-14T00:00Z,GMT-08:00,Upcoming,1,Ultimate Fighting Championship,UFC Apex,316,Las Vegas,Nevada,USA,USA,12536,9,Upcoming,Prelims1,2025-12-14T00:00Z,ESPN+,2047,118309,Red,Neil,Magny,The Haitian Sensation,8/3/87,38,Orthodox,170,75,80,http://www.ufc.com/athlete/Neil-Magny,Welterweight,31,14,0,0,Brooklyn,New York,USA,Denver,Colorado,USA,https://ufc.com/images/2025-12/MAGNY_NEIL_12-13.png,,385,2,MMA
808,UFC Fight Night: Royval vs. Kape,1292,2025-12-14T00:00Z,GMT-08:00,Upcoming,1,Ultimate Fighting Championship,UFC Apex,316,Las Vegas,Nevada,USA,USA,12536,9,Upcoming,Prelims1,2025-12-14T00:00Z,ESPN+,4498,,Blue,Yaroslav,Amosov,,9/9/93,32,Orthodox,170,72,75,http://www.ufc.com/athlete/Yaroslav-Amosov,Welterweight,28,1,0,0,,,Ukraine,Irpin,Kiev,Ukraine,https://ufc.com/images/2025-12/AMOSOV_YAROSLAV_12-13.png,,-500,1,Combat Sambo
809,UFC Fight Night: Royval vs. Kape,1292,2025-12-14T00:00Z,GMT-08:00,Upcoming,1,Ultimate Fighting Championship,UFC Apex,316,Las Vegas,Nevada,USA,USA,12537,10,Upcoming,Prelims1,2025-12-14T00:00Z,ESPN+,4307,160931,Red,Sean,Sharaf,The Smoke,7/11/93,32,Orthodox,252,75,77,http://www.ufc.com/athlete/Sean-Sharaf,Heavyweight,4,1,0,0,Anaheim,California,USA,Santa Ana,California,USA,https://ufc.com/images/2025-12/SHERAF_SEAN_12-13.png,,180,-1,Striker
810,UFC Fight Night: Royval vs. Kape,1292,2025-12-14T00:00Z,GMT-08:00,Upcoming,1,Ultimate Fighting Championship,UFC Apex,316,Las Vegas,Nevada,USA,USA,12537,10,Upcoming,Prelims1,2025-12-14T00:00Z,ESPN+,4480,170771,Blue,Steven,Asplund,Concrete,7/16/98,27,Orthodox,261,77,78,http://www.ufc.com/athlete/Steven-Asplund,Heavyweight,6,1,0,0,Minneapolis,Minnesota,USA,Minneapolis,Minnesota,USA,https://ufc.com/images/2025-12/ASPLUND_STEVE_12-13.png,,-210,3,MMA
811,UFC Fight Night: Royval vs. Kape,1292,2025-12-14T00:00Z,GMT-08:00,Upcoming,1,Ultimate Fighting Championship,UFC Apex,316,Las Vegas,Nevada,USA,USA,12512,11,Upcoming,Prelims1,2025-12-14T00:00Z,ESPN+,4487,149833,Red,Melissa,Croden,Scare,4/12/91,34,Orthodox,135,69,68.5,http://www.ufc.com/athlete/Melissa-Croden,Women's Bantamweight,7,2,0,0,Toronto,Ontario,Canada,Calgary,Alberta,Canada,https://ufc.com/images/2025-10/CRODEN_MELISSA_10-18.png,,115,3,Taekwondo
812,UFC Fight Night: Royval vs. Kape,1292,2025-12-14T00:00Z,GMT-08:00,Upcoming,1,Ultimate Fighting Championship,UFC Apex,316,Las Vegas,Nevada,USA,USA,12512,11,Upcoming,Prelims1,2025-12-14T00:00Z,ESPN+,4080,169793,Blue,Luana,Santos,,4/16/00,25,Orthodox,135,66,67,http://www.ufc.com/athlete/Luana-Santos,Women's Bantamweight,9,2,0,0,Sao Paulo,Sao Paulo,Brazil,Sao Paulo,Sao Paulo,Brazil,https://ufc.com/images/2025-12/SANTOS_LUANA_12-13.png,,-135,1,Judo
813,UFC Fight Night: Royval vs. Kape,1292,2025-12-14T00:00Z,GMT-08:00,Upcoming,1,Ultimate Fighting Championship,UFC Apex,316,Las Vegas,Nevada,USA,USA,12538,12,Upcoming,Prelims1,2025-12-14T00:00Z,ESPN+,4490,175736,Red,Allen,Frye Jr.,,4/15/98,27,Orthodox,265,77,80.5,http://www.ufc.com/athlete/Allen-Frye-Jr.,Heavyweight,6,0,0,0,Mineola,New York,USA,Wilmington,North Carolina,USA,https://www.ufc.com/images/2025-12/FRYE_ALLEN_12-13.png,,150,8,Grappler
814,UFC Fight Night: Royval vs. Kape,1292,2025-12-14T00:00Z,GMT-08:00,Upcoming,1,Ultimate Fighting Championship,UFC Apex,316,Las Vegas,Nevada,USA,USA,12538,12,Upcoming,Prelims1,2025-12-14T00:00Z,ESPN+,4391,181207,Blue,Guilherme,Pat,Kong,4/20/94,31,Orthodox,265,78,81,http://www.ufc.com/athlete/Guilherme-Pat,Heavyweight,5,0,0,0,Sao Jose dos Campos,Sao Paulo,Brazil,Sao Paulo,Sao Paulo,Brazil,https://ufc.com/images/2025-12/PAT_GUILHERME_12-13.png,,-175,6,Striker
815,UFC Fight Night: Royval vs. Kape,1292,2025-12-14T00:00Z,GMT-08:00,Upcoming,1,Ultimate Fighting Championship,UFC Apex,316,Las Vegas,Nevada,USA,USA,12510,13,Upcoming,Prelims1,2025-12-14T00:00Z,ESPN+,3562,143151,Red,Jamey-Lyn,Horth,,3/30/90,35,Orthodox,125,67,66,http://www.ufc.com/athlete/Jamey-Lyn-Horth,Women's Flyweight,8,2,0,0,Squamish,British Columbia,Canada,Squamish,British Columbia,Canada,https://ufc.com/images/2025-12/HORTH_JAMEY-LYN_12-13.png,,170,1,Kickboxer
816,UFC Fight Night: Royval vs. Kape,1292,2025-12-14T00:00Z,GMT-08:00,Upcoming,1,Ultimate Fighting Championship,UFC Apex,316,Las Vegas,Nevada,USA,USA,12510,13,Upcoming,Prelims1,2025-12-14T00:00Z,ESPN+,3870,169542,Blue,Tereza,Bleda,,11/30/01,24,Orthodox,125,69,71,http://www.ufc.com/athlete/Tereza-Bleda,Women's Flyweight,7,1,0,0,Cheb,,Czech Republic,Prague,,Czech Republic,https://ufc.com/images/2025-12/BLEDA_TEREZA_12-13.png,,-200,1,Wrestler
