id,Event,EventId,StartTime,TimeZone,EventStatus,OrganizationId,OrganizationName,Venue,VenueId,Location_City,Location_State,Location_Country,TriCode,FightId,FightOrder,FightStatus,CardSegment,CardSegmentStartTime,CardSegmentBroadcaster,FighterId,MMAId,Corner,FirstName,LastName,Nickname,DOB,Age,Stance,Weight_lbs,Height_in,Reach_in,UFC_Profile,FighterWeightClass,Record_Wins,Record_Losses,Record_Draws,Record_NoContests,Born_City,Born_State,Born_Country,FightingOutOf_City,FightingOutOf_State,FightingOutOf_Country,ImageURL,Rank,odds,Streak,style
413,UFC Fight Night: Dolidze vs. Hernandez,1270,2025-08-09T20:00Z,GMT-07:00,Upcoming,1,Ultimate Fighting Championship,UFC Apex,316,Las Vegas,Nevada,USA,USA,12245,6,Upcoming,Main,2025-08-09T23:00Z,ESPN,2954,145109,Red,Eryk,Anders,Ya Boi,4/21/87,38,Southpaw,185,73,75,http://www.ufc.com/athlete/Eryk-Anders,Middleweight,17,8,0,1,San Antonio,Texas,USA,Birmingham,Alabama,USA,https://ufc.com/images/styles/athlete_bio_full_body/s3/2024-02/ANDERS_ERYK_L_03-02.png?itok=mwkK5UHO,,370,2,
414,UFC Fight Night: Dolidze vs. Hernandez,1270,2025-08-09T20:00Z,GMT-07:00,Upcoming,1,Ultimate Fighting Championship,UFC Apex,316,Las Vegas,Nevada,USA,USA,12245,6,Upcoming,Main,2025-08-09T23:00Z,ESPN,3968,172467,Blue,Christian Leroy,Duncan,CLD,7/24/95,30,Switch,185,74,79,http://www.ufc.com/athlete/Christian-Leroy-Duncan,Middleweight,11,2,0,0,Gloucester,England,United Kingdom,Gloucester,England,United Kingdom,https://ufc.com/images/styles/athlete_bio_full_body/s3/2025-03/DUNCAN_CHRISTIAN_LEROY_L_03-22.png?itok=QWZ704SW,,-455,1,
415,UFC Fight Night: Dolidze vs. Hernandez,1270,2025-08-09T20:00Z,GMT-07:00,Upcoming,1,Ultimate Fighting Championship,UFC Apex,316,Las Vegas,Nevada,USA,USA,12247,7,Upcoming,Prelims1,2025-08-09T20:00Z,ESPN,4320,,Red,Julius,Walker,Juice Box,7/16/99,26,Orthodox,205,76,78,http://www.ufc.com/athlete/Julius-Walker,Light Heavyweight,6,1,0,0,New Haven,Connecticut,USA,Springfield,Missouri,USA,https://ufc.com/images/styles/athlete_bio_full_body/s3/2025-02/WALKER_JULIUS_R_02-22.png?itok=G80an7JM,,-667,-1,
416,UFC Fight Night: Dolidze vs. Hernandez,1270,2025-08-09T20:00Z,GMT-07:00,Upcoming,1,Ultimate Fighting Championship,UFC Apex,316,Las Vegas,Nevada,USA,USA,12247,7,Upcoming,Prelims1,2025-08-09T20:00Z,ESPN,4210,180,Blue,Rafael,Cerqueira,The Lion,3/15/90,35,Southpaw,205,75,76,http://www.ufc.com/athlete/Rafael-Cerqueira,Light Heavyweight,11,2,0,0,Salvador,Bahia,Brazil,Salvador,Bahia,Brazil,https://ufc.com/images/styles/athlete_bio_full_body/s3/2024-11/CERQUEIRA_RAFAEL_L_10-26.png?itok=Cf1Qe0vE,,540,-2,
417,UFC Fight Night: Dolidze vs. Hernandez,1270,2025-08-09T20:00Z,GMT-07:00,Upcoming,1,Ultimate Fighting Championship,UFC Apex,316,Las Vegas,Nevada,USA,USA,12209,8,Upcoming,Prelims1,2025-08-09T20:00Z,ESPN,4291,164,Red,Elijah,Smith,Swift,9/5/02,22,Orthodox,135,69,71,http://www.ufc.com/athlete/Elijah-Smith,Bantamweight,8,1,0,0,Colorado Springs,Colorado,USA,Colorado Springs,Colorado,USA,https://ufc.com/images/styles/athlete_bio_full_body/s3/2025-02/SMITH_ELIJAH_R_02-15.png?itok=VpBb8JRG,,-769,6,
418,UFC Fight Night: Dolidze vs. Hernandez,1270,2025-08-09T20:00Z,GMT-07:00,Upcoming,1,Ultimate Fighting Championship,UFC Apex,316,Las Vegas,Nevada,USA,USA,12209,8,Upcoming,Prelims1,2025-08-09T20:00Z,ESPN,3794,169234,Blue,Toshiomi,Kazama,,5/15/97,28,Orthodox,135,67,69,http://www.ufc.com/athlete/Toshiomi-Kazama,Bantamweight,11,4,0,0,Ibaraki,Osaka,Japan,Tokyo,Tokyo,Japan,https://ufc.com/images/styles/athlete_bio_full_body/s3/2024-08/KAZAMA_TOSHIOMI_L_08-10.png?itok=Zr7RrlCC,,600,1,
419,UFC Fight Night: Dolidze vs. Hernandez,1270,2025-08-09T20:00Z,GMT-07:00,Upcoming,1,Ultimate Fighting Championship,UFC Apex,316,Las Vegas,Nevada,USA,USA,12244,9,Upcoming,Prelims1,2025-08-09T20:00Z,ESPN,3629,157449,Red,Joselyne,Edwards,La Pantera,9/29/95,29,Orthodox,135,68,70,http://www.ufc.com/athlete/Joselyne-Edwards,Women's Bantamweight,15,6,0,0,Panama City,,Panama,Panama City,,Panama,https://ufc.com/images/styles/athlete_bio_full_body/s3/2024-10/14/EDWARDS_JOSELYNE_L_10-19.png?itok=P60qGyzZ,14,-370,-1,
420,UFC Fight Night: Dolidze vs. Hernandez,1270,2025-08-09T20:00Z,GMT-07:00,Upcoming,1,Ultimate Fighting Championship,UFC Apex,316,Las Vegas,Nevada,USA,USA,12244,9,Upcoming,Prelims1,2025-08-09T20:00Z,ESPN,3047,147498,Blue,Priscila,Cachoeira,Zombie Girl,8/19/88,36,Orthodox,135,67,65,http://www.ufc.com/athlete/Priscila-Cachoeira,Women's Bantamweight,13,6,0,0,Rio de Janeiro,Rio de Janeiro,Brazil,Bangu,Rio de Janeiro,Brazil,https://ufc.com/images/styles/athlete_bio_full_body/s3/2024-01/CACHOEIRA_PRISCILA_L_01-20.png?itok=Zo7iWTr3,,320,1,
421,UFC Fight Night: Dolidze vs. Hernandez,1270,2025-08-09T20:00Z,GMT-07:00,Upcoming,1,Ultimate Fighting Championship,UFC Apex,316,Las Vegas,Nevada,USA,USA,12308,10,Upcoming,Prelims1,2025-08-09T20:00Z,ESPN,3486,163671,Red,Uros,Medic,The Doctor,4/25/93,32,Southpaw,170,73,71,http://www.ufc.com/athlete/Uros-Medic,Welterweight,10,3,0,0,Novi Sad,,Serbia,Novi Sad,,Serbia,https://ufc.com/images/styles/athlete_bio_full_body/s3/2025-01/2/MEDIC_UROS_L_01-11.png?itok=jpB0O3kI,,-286,-1,
422,UFC Fight Night: Dolidze vs. Hernandez,1270,2025-08-09T20:00Z,GMT-07:00,Upcoming,1,Ultimate Fighting Championship,UFC Apex,316,Las Vegas,Nevada,USA,USA,12308,10,Upcoming,Prelims1,2025-08-09T20:00Z,ESPN,3750,139157,Blue,Gilbert,Urbina,The RGV Bad Boy,4/5/96,29,Orthodox,170,75,75,http://www.ufc.com/athlete/Gilbert-Urbina,Welterweight,7,4,0,0,Ripon,Wisconsin,USA,Weslaco,Texas,USA,https://ufc.com/images/styles/athlete_bio_full_body/s3/2024-02/URBINA_GILBERT_L_02-03.png?itok=2A3W6HtX,,245,-1,
423,UFC Fight Night: Dolidze vs. Hernandez,1270,2025-08-09T20:00Z,GMT-07:00,Upcoming,1,Ultimate Fighting Championship,UFC Apex,316,Las Vegas,Nevada,USA,USA,12211,11,Upcoming,Prelims1,2025-08-09T20:00Z,ESPN,3957,165255,Red,Gabriella,Fernandes,Gabi,8/13/93,31,Southpaw,125,66,66,http://www.ufc.com/athlete/Gabriella-Fernandes,Women's Flyweight,10,3,0,0,Sao Goncalo,Rio de Janeiro,Brazil,Natal,Rio Grande do Norte,Brazil,https://ufc.com/images/styles/athlete_bio_full_body/s3/2023-02/FERNANDES_GABRIELLA_L_02-25.png?itok=9R0K_hKW,,-400,2,
424,UFC Fight Night: Dolidze vs. Hernandez,1270,2025-08-09T20:00Z,GMT-07:00,Upcoming,1,Ultimate Fighting Championship,UFC Apex,316,Las Vegas,Nevada,USA,USA,12211,11,Upcoming,Prelims1,2025-08-09T20:00Z,ESPN,3224,157251,Blue,Julija,Stoliarenko,,4/8/93,32,Orthodox,125,67,66,http://www.ufc.com/athlete/Julija-Stoliarenko,Women's Flyweight,11,9,2,0,Visaginas,,Lithuania,Kaunas,,Lithuania,https://ufc.com/images/styles/athlete_bio_full_body/s3/2025-05/STOLIARENKO_JULIJA_L_02-03.png?itok=67cl4WoP,,340,-1,
425,UFC Fight Night: Dolidze vs. Hernandez,1270,2025-08-09T20:00Z,GMT-07:00,Upcoming,1,Ultimate Fighting Championship,UFC Apex,316,Las Vegas,Nevada,USA,USA,12311,12,Upcoming,Prelims1,2025-08-09T20:00Z,ESPN,3523,154472,Red,Cody,Brundage,,5/16/94,31,Orthodox,185,72,72,http://www.ufc.com/athlete/Cody-Brundage,Light Heavyweight,11,6,1,1,Chaplin,South Carolina,USA,Englewood,Colorado,USA,https://ufc.com/images/2025-06/BRUNDAGE_CODY_06-14.png,,-213,1,
426,UFC Fight Night: Dolidze vs. Hernandez,1270,2025-08-09T20:00Z,GMT-07:00,Upcoming,1,Ultimate Fighting Championship,UFC Apex,316,Las Vegas,Nevada,USA,USA,12311,12,Upcoming,Prelims1,2025-08-09T20:00Z,ESPN,4321,,Blue,Eric,McConico,,5/9/90,35,Southpaw,185,72,77,http://www.ufc.com/athlete/Eric-McConico,Light Heavyweight,9,3,1,0,Los Angeles,California,USA,Phoenix,Arizona,USA,https://ufc.com/images/2025-02/MCCONICO_ERIC_02-22.png,,185,-1,
