id,Event,EventId,StartTime,TimeZone,EventStatus,OrganizationId,OrganizationName,Venue,VenueId,Location_City,Location_State,Location_Country,TriCode,FightId,FightOrder,FightStatus,CardSegment,CardSegmentStartTime,CardSegmentBroadcaster,FighterId,MMAId,Corner,FirstName,LastName,Nickname,DOB,Age,Stance,Weight_lbs,Height_in,Reach_in,UFC_Profile,FighterWeightClass,Record_Wins,Record_Losses,Record_Draws,Record_NoContests,Born_City,Born_State,Born_Country,FightingOutOf_City,FightingOutOf_State,FightingOutOf_Country,ImageURL,Rank,odds,Streak,style
717,UFC 322: Della Maddalena vs. Makhachev,1286,2025-11-15T23:00Z,GMT-05:00,Upcoming,1,Ultimate Fighting Championship,Madison Square Garden,276,New York City,New York,USA,USA,12419,6,Upcoming,Prelims1,2025-11-16T01:00Z,ESPN+,3904,169248,Red,Bo,Nickal,,1/14/96,29,Southpaw,185,73,76,http://www.ufc.com/athlete/Bo-Nickal,Middleweight,7,1,0,0,Rifle,Colorado,USA,State College,Pennsylvania,USA,https://ufc.com/images/2025-11/NICKAL_BO_11-15.png,,-205,-1,Wrestling
718,UFC 322: Della Maddalena vs. Makhachev,1286,2025-11-15T23:00Z,GMT-05:00,Upcoming,1,Ultimate Fighting Championship,Madison Square Garden,276,New York City,New York,USA,USA,12419,6,Upcoming,Prelims1,2025-11-16T01:00Z,ESPN+,3364,153670,Blue,Rodolfo,Vieira,,9/25/89,36,Orthodox,185,72,73,http://www.ufc.com/athlete/Rodolfo-Vieira,Middleweight,11,3,0,0,Rio de Janeiro,Rio de Janeiro,Brazil,Orlando,Florida,USA,https://ufc.com/images/2025-11/VIEIRA_RODOLFO_11-15.png,,170,1,BJJ
719,UFC 322: Della Maddalena vs. Makhachev,1286,2025-11-15T23:00Z,GMT-05:00,Upcoming,1,Ultimate Fighting Championship,Madison Square Garden,276,New York City,New York,USA,USA,12418,7,Upcoming,Prelims1,2025-11-16T01:00Z,ESPN+,3256,162472,Red,Roman,Kopylov,,5/4/92,33,Southpaw,185,72,75,http://www.ufc.com/athlete/Roman-Kopylov,Middleweight,14,4,0,0,Shchebzavod,Kemerovo,Russia,Bachatsky,Kemerovo,Russia,https://ufc.com/images/2025-11/KOPYLOV_ROMAN_11-15.png,,154,-1,Combat Sambo
720,UFC 322: Della Maddalena vs. Makhachev,1286,2025-11-15T23:00Z,GMT-05:00,Upcoming,1,Ultimate Fighting Championship,Madison Square Garden,276,New York City,New York,USA,USA,12418,7,Upcoming,Prelims1,2025-11-16T01:00Z,ESPN+,3558,147487,Blue,Gregory,Rodrigues,Robocop,2/17/92,33,Orthodox,185,75,75,http://www.ufc.com/athlete/Gregory-Rodrigues,Middleweight,17,6,0,0,Rio de Janeiro,Rio de Janeiro,Brazil,Manaus,Amazonas,Brazil,https://ufc.com/images/2025-11/RODRIGUES_GREGORY_11-15.png,,-185,1,BJJ
721,UFC 322: Della Maddalena vs. Makhachev,1286,2025-11-15T23:00Z,GMT-05:00,Upcoming,1,Ultimate Fighting Championship,Madison Square Garden,276,New York City,New York,USA,USA,12420,8,Upcoming,Prelims1,2025-11-16T01:00Z,ESPN+,3647,154218,Red,Erin,Blanchfield,Cold Blooded,5/4/99,26,Orthodox,125,64,66,http://www.ufc.com/athlete/Erin-Blanchfield,Women's Flyweight,13,2,0,0,New York City,New York,USA,Elmwood Park,New Jersey,USA,https://ufc.com/images/2025-11/BLANCHFIELD_ERIN_11-15.png,4,-258,1,BJJ
722,UFC 322: Della Maddalena vs. Makhachev,1286,2025-11-15T23:00Z,GMT-05:00,Upcoming,1,Ultimate Fighting Championship,Madison Square Garden,276,New York City,New York,USA,USA,12420,8,Upcoming,Prelims1,2025-11-16T01:00Z,ESPN+,3357,133839,Blue,Tracy,Cortez,,12/10/93,31,Orthodox,125,65,65.5,http://www.ufc.com/athlete/Tracy-Cortez,Women's Flyweight,12,2,0,0,Phoenix,Arizona,USA,Phoenix,Arizona,USA,https://ufc.com/images/2025-11/CORTEZ_TRACY_11-15.png,8,210,1,Wrestling
723,UFC 322: Della Maddalena vs. Makhachev,1286,2025-11-15T23:00Z,GMT-05:00,Upcoming,1,Ultimate Fighting Championship,Madison Square Garden,276,New York City,New York,USA,USA,12524,9,Upcoming,Prelims1,2025-11-16T01:00Z,ESPN+,4224,157332,Red,Malcolm,Wellmaker,The Machine,6/4/94,31,Switch,135,70,71.5,http://www.ufc.com/athlete/Malcolm-Wellmaker,Featherweight,10,0,0,0,Augusta,Georgia,USA,Augusta,Georgia,USA,https://ufc.com/images/2025-11/WELLMAKER_MALCOM_11-15.png,,-155,16,Striking
724,UFC 322: Della Maddalena vs. Makhachev,1286,2025-11-15T23:00Z,GMT-05:00,Upcoming,1,Ultimate Fighting Championship,Madison Square Garden,276,New York City,New York,USA,USA,12524,9,Upcoming,Prelims1,2025-11-16T01:00Z,ESPN+,4497,158166,Blue,Ethyn,Ewing,The Professor Finesser,2/16/98,27,Orthodox,145,66,69.5,http://www.ufc.com/athlete/Ethyn-Ewing,Featherweight,8,2,0,0,Fountain Valley,California,USA,Yorba Linda,California,USA,https://ufc.com/images/2025-11/EWING_ETHYN_11-15.png,,130,8,Striking
725,UFC 322: Della Maddalena vs. Makhachev,1286,2025-11-15T23:00Z,GMT-05:00,Upcoming,1,Ultimate Fighting Championship,Madison Square Garden,276,New York City,New York,USA,USA,12421,10,Upcoming,Prelims2,2025-11-15T23:00Z,UFC Fight Pass,3311,123125,Red,Kyle,Daukaus,,2/27/93,32,Southpaw,185,74,76,http://www.ufc.com/athlete/Kyle-Daukaus,Middleweight,16,4,0,1,Philadelphia,Pennsylvania,USA,Philadelphia,Pennsylvania,USA,https://ufc.com/images/2025-11/DAUKAUS_KYLE_11-15.png,,-425,-3,MMA
726,UFC 322: Della Maddalena vs. Makhachev,1286,2025-11-15T23:00Z,GMT-05:00,Upcoming,1,Ultimate Fighting Championship,Madison Square Garden,276,New York City,New York,USA,USA,12421,10,Upcoming,Prelims2,2025-11-15T23:00Z,UFC Fight Pass,2844,117399,Blue,Gerald,Meerschaert,GM3,12/18/87,37,Southpaw,185,73,77.5,http://www.ufc.com/athlete/Gerald-Meerschaert,Middleweight,37,20,0,0,Racine,Wisconsin,USA,Milwaukee,Wisconsin,USA,https://ufc.com/images/2025-11/MEERSCHAERT_GERALD_11-15.png,,330,5,BJJ
727,UFC 322: Della Maddalena vs. Makhachev,1286,2025-11-15T23:00Z,GMT-05:00,Upcoming,1,Ultimate Fighting Championship,Madison Square Garden,276,New York City,New York,USA,USA,12513,11,Upcoming,Prelims2,2025-11-15T23:00Z,UFC Fight Pass,3638,105755,Red,Pat,Sabatini,,11/9/90,35,Orthodox,145,68,70,http://www.ufc.com/athlete/Pat-Sabatini,Featherweight,20,5,0,0,Bristol,Pennsylvania,USA,Philadelphia,Pennsylvania,USA,https://ufc.com/images/2025-11/SABATINI_PAT_11-15.png,,-130,2,BJJ
728,UFC 322: Della Maddalena vs. Makhachev,1286,2025-11-15T23:00Z,GMT-05:00,Upcoming,1,Ultimate Fighting Championship,Madison Square Garden,276,New York City,New York,USA,USA,12513,11,Upcoming,Prelims2,2025-11-15T23:00Z,UFC Fight Pass,4089,133842,Blue,Chepe,Mariscal,Machine Gun,10/27/92,33,Orthodox,145,67,69,http://www.ufc.com/athlete/Chepe-Mariscal,Featherweight,18,6,0,1,Cicero,Illinois,USA,Las Vegas,Nevada,USA,https://ufc.com/images/2025-11/MARISCAL_CHEPE_11-15.png,,110,8,Brawler
729,UFC 322: Della Maddalena vs. Makhachev,1286,2025-11-15T23:00Z,GMT-05:00,Upcoming,1,Ultimate Fighting Championship,Madison Square Garden,276,New York City,New York,USA,USA,12422,12,Upcoming,Prelims2,2025-11-15T23:00Z,UFC Fight Pass,2352,138232,Red,Angela,Hill,Overkill,1/12/85,40,Orthodox,115,63,64.5,http://www.ufc.com/athlete/Angela-Hill,Women's Strawweight,18,15,0,0,Clinton,Maryland,USA,Clinton,Maryland,USA,https://ufc.com/images/2025-11/HILL_ANGELA_11-15.png,12,390,-1,Muay Thai
730,UFC 322: Della Maddalena vs. Makhachev,1286,2025-11-15T23:00Z,GMT-05:00,Upcoming,1,Ultimate Fighting Championship,Madison Square Garden,276,New York City,New York,USA,USA,12422,12,Upcoming,Prelims2,2025-11-15T23:00Z,UFC Fight Pass,4249,157404,Blue,Fatima,Kline,The Archangel,7/12/00,25,Orthodox,115,66,67,http://www.ufc.com/athlete/Fatima-Kline,Women's Strawweight,8,1,0,0,Queens,New York,USA,Hyde Park,New York,USA,https://ufc.com/images/2025-11/KLINE_FATIMA_11-15.png,,-520,2,BJJ
731,UFC 322: Della Maddalena vs. Makhachev,1286,2025-11-15T23:00Z,GMT-05:00,Upcoming,1,Ultimate Fighting Championship,Madison Square Garden,276,New York City,New York,USA,USA,12417,13,Upcoming,Prelims2,2025-11-15T23:00Z,UFC Fight Pass,4449,182794,Red,Baisangur,Susurkaev,Hunter,1/8/01,24,Orthodox,185,74,79,http://www.ufc.com/athlete/Baisangur-Susurkaev,Middleweight,10,0,0,0,,Chechnya,Russia,,Chechnya,Russia,https://ufc.com/images/2025-11/SUSURKAEV_BAISANGUR_11-15.png,,-1050,10,Pankration
732,UFC 322: Della Maddalena vs. Makhachev,1286,2025-11-15T23:00Z,GMT-05:00,Upcoming,1,Ultimate Fighting Championship,Madison Square Garden,276,New York City,New York,USA,USA,12417,13,Upcoming,Prelims2,2025-11-15T23:00Z,UFC Fight Pass,4321,145318,Blue,Eric,McConico,,5/9/90,35,Southpaw,185,72,77,http://www.ufc.com/athlete/Eric-McConico,Middleweight,10,3,1,0,Los Angeles,California,USA,Phoenix,Arizona,USA,https://ufc.com/images/2025-11/MCCONICO_ERIC_11-15.png,,675,1,Kickboxing
733,UFC 322: Della Maddalena vs. Makhachev,1286,2025-11-15T23:00Z,GMT-05:00,Upcoming,1,Ultimate Fighting Championship,Madison Square Garden,276,New York City,New York,USA,USA,12523,14,Upcoming,Prelims2,2025-11-15T23:00Z,UFC Fight Pass,3770,163870,Red,Viacheslav,Borshchev,Slava Claus,1/8/92,33,Orthodox,155,71,69,http://www.ufc.com/athlete/Viacheslav-Borshchev,Lightweight,8,6,1,0,Volgograd,Volgograd Oblast,Russia,Volgograd,Volgograd Oblast,Russia,https://ufc.com/images/2025-11/BORSHCHEV_VIACHESLAV_11-15.png,,150,-2,Kickboxing
734,UFC 322: Della Maddalena vs. Makhachev,1286,2025-11-15T23:00Z,GMT-05:00,Upcoming,1,Ultimate Fighting Championship,Madison Square Garden,276,New York City,New York,USA,USA,12523,14,Upcoming,Prelims2,2025-11-15T23:00Z,UFC Fight Pass,4316,162583,Blue,Matheus,Camilo,Jaguar,1/2/01,24,Orthodox,155,70,69.5,http://www.ufc.com/athlete/Matheus-Camilo,Lightweight,9,3,0,0,Rio Branco,Acre,Brazil,Rio Branco,Acre,Brazil,https://ufc.com/images/2025-11/CAMILO_MATHEUS_11-15.png,,-180,-1,Striking
